region,ds,y,calendar_ds
basilicata,2016-08-07,0.0,2021-04-25
basilicata,2016-08-14,0.0,2021-11-07
basilicata,2016-08-21,0.0,2021-11-14
basilicata,2016-08-28,0.0,2021-11-21
basilicata,2016-09-04,0.0,2021-11-28
basilicata,2016-09-11,0.4,2021-12-05
basilicata,2016-09-18,1.28,2021-12-12
basilicata,2016-09-25,0.71,2021-12-19
basilicata,2016-10-02,1.47,2021-12-26
basilicata,2016-10-09,1.6,2022-01-02
basilicata,2016-10-16,1.9,2022-01-09
basilicata,2016-10-23,0.7,2022-01-16
basilicata,2016-10-30,0.71,2022-01-23
basilicata,2016-11-06,0.21,2022-01-30
basilicata,2016-11-13,0.49,2022-02-06
basilicata,2016-11-20,0.57,2022-02-13
basilicata,2016-11-27,1.06,2022-02-20
basilicata,2016-12-04,2.37,2022-02-27
basilicata,2016-12-11,0.28,2022-03-06
basilicata,2016-12-18,0.92,2022-03-13
basilicata,2016-12-25,0.49,2022-03-20
basilicata,2017-01-01,0.64,2022-03-27
basilicata,2017-01-08,2.37,2022-04-03
basilicata,2017-01-15,2.4,2022-04-10
basilicata,2017-01-22,1.56,2022-04-17
basilicata,2017-01-29,0.99,2022-04-24
basilicata,2017-02-05,1.16,2022-05-01
basilicata,2017-02-12,1.74,2022-10-30
basilicata,2017-02-19,1.68,2022-11-06
basilicata,2017-02-26,2.26,2022-11-13
basilicata,2017-03-05,1.86,2022-11-20
basilicata,2017-03-12,2.55,2022-11-27
basilicata,2017-03-19,2.61,2022-12-04
basilicata,2017-03-26,4.06,2022-12-11
basilicata,2017-04-02,5.8,2022-12-18
basilicata,2017-04-09,6.15,2022-12-25
basilicata,2017-04-16,4.93,2023-01-01
basilicata,2017-04-23,4.75,2023-01-08
basilicata,2017-04-30,4.91,2023-01-15
basilicata,2017-05-07,4.6,2023-01-22
basilicata,2017-05-14,5.72,2023-01-29
basilicata,2017-05-21,5.35,2023-02-05
basilicata,2017-05-28,4.54,2023-02-12
basilicata,2017-06-04,3.48,2023-02-19
basilicata,2017-06-11,3.11,2023-02-26
basilicata,2017-06-18,3.61,2023-03-05
basilicata,2017-06-25,3.54,2023-03-12
basilicata,2017-07-02,3.61,2023-03-19
basilicata,2017-07-09,4.23,2023-03-26
basilicata,2017-07-16,3.48,2023-04-02
basilicata,2017-07-23,2.67,2023-04-09
basilicata,2017-07-30,2.23,2023-04-16
basilicata,2017-08-06,3.17,2023-04-23
basilicata,2017-08-13,2.29,2023-04-30
basilicata,2017-08-20,1.77,2023-12-17
basilicata,2017-08-27,2.13,2023-12-24
basilicata,2017-09-03,7.62,2023-12-31
basilicata,2017-09-10,10.63,2024-01-07
basilicata,2017-09-17,10.54,2024-01-14
basilicata,2017-09-24,9.57,2024-01-21
basilicata,2017-10-01,8.06,2024-01-28
basilicata,2017-10-08,4.61,2024-02-04
basilicata,2017-10-15,3.72,2024-02-11
basilicata,2017-10-22,2.57,2024-02-18
basilicata,2017-10-29,2.57,2024-02-25
basilicata,2017-11-05,2.57,2024-03-03
basilicata,2017-11-12,1.86,2024-03-10
basilicata,2017-11-19,2.04,2024-03-17
basilicata,2017-11-26,1.77,2024-03-24
basilicata,2017-12-03,1.77,2024-03-31
basilicata,2017-12-10,1.59,2024-04-07
basilicata,2017-12-17,2.21,2024-04-14
basilicata,2017-12-24,2.3,2024-04-21
basilicata,2017-12-31,1.33,2024-04-28
basilicata,2018-01-07,0.0,2024-10-20
basilicata,2018-01-14,0.0,2024-10-27
basilicata,2018-01-21,0.0,2024-11-03
basilicata,2018-01-28,0.0,2024-11-10
basilicata,2018-02-04,0.0,2024-11-17
basilicata,2018-02-11,0.0,2024-11-24
basilicata,2018-02-18,0.695410292072323,2024-12-01
basilicata,2018-02-25,3.69731328567907,2024-12-08
basilicata,2018-03-04,5.92565990303466,2024-12-15
basilicata,2018-03-11,8.43957622553421,2024-12-22
basilicata,2018-03-18,8.97827258035554,2024-12-29
basilicata,2018-03-25,23.0104059797743,2025-01-05
basilicata,2018-04-01,22.6435935198822,2025-01-12
basilicata,2018-04-08,17.8571428571429,2025-01-19
basilicata,2018-04-15,25.2551020408163,2025-01-26
basilicata,2018-04-22,16.5684830633284,2025-02-02
basilicata,2018-04-29,17.6730486008837,2025-02-09
basilicata,2018-05-06,19.6428571428571,2025-02-16
basilicata,2018-05-13,15.9673226884515,2025-02-23
basilicata,2018-05-20,13.5478408128704,2025-03-02
basilicata,2018-05-27,21.1685012701101,2025-03-09
basilicata,2018-06-03,30.4826418289585,2025-03-16
basilicata,2018-06-10,18.6282811176969,2025-03-23
basilicata,2018-06-17,14.3945808636749,2025-03-30
basilicata,2018-06-24,14.3945808636749,2025-04-06
basilicata,2018-07-01,10.1608806096528,2025-04-13
calabria,2012-01-08,2.12,2012-01-08
calabria,2012-01-15,2.76,2012-01-15
calabria,2012-01-22,5.05,2012-01-22
calabria,2012-01-29,5.91,2012-01-29
calabria,2012-02-05,6.93,2012-02-05
calabria,2012-02-12,7.41,2012-02-12
calabria,2012-02-19,6.3,2012-02-19
calabria,2012-02-26,8.63,2012-02-26
calabria,2012-03-04,8.63,2012-03-04
calabria,2012-03-11,8.63,2012-03-11
calabria,2012-03-18,5.12,2012-03-18
calabria,2012-03-25,4.68,2012-03-25
calabria,2012-04-01,2.98,2012-04-01
calabria,2012-04-08,2.86,2012-04-08
calabria,2012-04-15,2.98,2012-04-15
calabria,2012-04-22,2.98,2012-04-22
calabria,2012-04-29,0.98,2012-04-29
calabria,2012-05-06,1.28,2012-11-04
calabria,2012-05-13,1.52,2012-11-11
calabria,2012-05-20,2.39,2012-11-18
calabria,2012-05-27,1.64,2012-11-25
calabria,2012-06-03,2.4,2012-12-02
calabria,2012-06-10,1.74,2012-12-09
calabria,2012-06-17,1.96,2012-12-16
calabria,2012-06-24,2.31,2012-12-23
calabria,2012-07-01,2.31,2012-12-30
calabria,2012-07-08,3.53,2013-01-06
calabria,2012-07-15,4.47,2013-01-13
calabria,2012-07-22,5.06,2013-01-20
calabria,2012-07-29,6.61,2013-01-27
calabria,2012-08-05,7.61,2013-02-03
calabria,2012-08-12,10.96,2013-02-10
calabria,2012-08-19,8.34,2013-02-17
calabria,2012-08-26,14.37,2013-02-24
calabria,2012-09-02,11.16,2013-03-03
calabria,2012-09-09,3.93,2013-03-10
calabria,2012-09-16,6.37,2013-03-17
calabria,2012-09-23,5.87,2013-03-24
calabria,2012-09-30,4.32,2013-03-31
calabria,2012-10-07,0.77,2013-04-07
calabria,2012-10-14,2.65,2013-04-14
calabria,2012-10-21,3.01,2013-04-21
calabria,2012-10-28,0.0,2013-04-28
calabria,2012-11-04,0.46,2013-10-27
calabria,2012-11-11,0.52,2013-11-03
calabria,2012-11-18,1.62,2013-11-10
calabria,2012-11-25,1.83,2013-11-17
calabria,2012-12-02,2.13,2013-11-24
calabria,2012-12-09,1.83,2013-12-01
calabria,2012-12-16,0.9,2013-12-08
calabria,2012-12-23,1.18,2013-12-15
calabria,2012-12-30,1.99,2013-12-29
calabria,2013-01-06,2.34,2014-01-05
calabria,2013-01-13,4.23,2014-01-12
calabria,2013-01-20,8.09,2014-01-26
calabria,2013-01-27,8.98,2014-02-02
calabria,2013-02-03,8.72,2014-02-09
calabria,2013-02-10,9.44,2014-02-16
calabria,2013-02-17,8.63,2014-02-23
calabria,2013-02-24,9.6,2014-03-02
calabria,2013-03-03,7.78,2014-03-09
calabria,2013-03-10,8.37,2014-03-16
calabria,2013-03-17,6.51,2014-03-23
calabria,2013-03-24,4.63,2014-03-30
calabria,2013-03-31,5.68,2014-04-06
calabria,2013-04-07,1.07,2014-04-13
calabria,2013-04-14,1.69,2014-04-20
calabria,2013-04-21,1.78,2014-04-27
calabria,2013-04-28,0.17,2014-11-09
calabria,2013-05-05,0.75,2014-11-16
calabria,2013-05-12,0.37,2014-11-23
calabria,2013-05-19,3.41,2014-11-30
calabria,2013-05-26,2.75,2014-12-07
calabria,2013-06-02,1.01,2014-12-14
calabria,2013-06-09,1.52,2014-12-21
calabria,2013-06-16,1.52,2014-12-28
calabria,2013-06-23,3.16,2015-01-04
calabria,2013-06-30,4.57,2015-01-11
calabria,2013-07-07,7.36,2015-01-18
calabria,2013-07-14,7.36,2015-01-25
calabria,2013-07-21,13.44,2015-02-01
calabria,2013-07-28,6.6,2015-02-08
calabria,2013-08-04,6.09,2015-02-15
calabria,2013-08-11,6.35,2015-02-22
calabria,2013-08-18,5.59,2015-03-01
calabria,2013-08-25,4.32,2015-03-08
calabria,2013-09-01,4.35,2015-03-15
calabria,2013-09-08,7.91,2015-03-22
calabria,2013-09-15,2.79,2015-03-29
calabria,2013-09-22,8.3,2015-04-05
calabria,2013-09-29,3.81,2015-04-12
calabria,2013-10-06,5.08,2015-04-19
calabria,2013-10-13,6.62,2015-04-26
calabria,2013-10-20,0.0,2015-11-01
calabria,2013-10-27,0.0,2015-11-08
calabria,2013-11-03,0.0,2015-11-15
calabria,2013-11-10,0.0,2015-11-22
calabria,2013-11-17,0.0,2015-11-29
calabria,2013-11-24,0.0,2015-12-06
calabria,2013-12-01,0.0,2015-12-13
calabria,2013-12-08,0.0,2015-12-20
calabria,2013-12-15,0.0,2015-12-27
calabria,2013-12-22,0.0,2016-01-03
calabria,2013-12-29,1.33,2016-01-10
calabria,2014-01-05,0.66,2016-01-17
calabria,2014-01-12,0.66,2016-01-24
calabria,2014-01-19,1.24,2016-01-31
calabria,2014-01-26,3.31,2016-02-07
calabria,2014-02-02,3.98,2016-02-14
calabria,2014-02-09,2.98,2016-02-21
calabria,2014-02-16,4.97,2016-02-28
calabria,2014-02-23,3.73,2016-03-06
calabria,2014-03-02,3.73,2016-03-13
calabria,2014-03-09,3.11,2016-03-20
calabria,2014-03-16,3.11,2016-03-27
calabria,2014-03-23,1.24,2016-04-03
calabria,2014-03-30,1.24,2016-04-10
calabria,2014-04-06,0.62,2016-04-17
calabria,2014-04-13,0.0,2016-04-24
calabria,2014-04-20,0.0,2016-11-06
calabria,2014-04-27,0.0,2016-11-13
calabria,2014-05-04,0.0,2016-11-20
calabria,2014-05-11,0.0,2016-11-27
calabria,2014-05-18,0.0,2016-12-04
calabria,2014-05-25,0.0,2016-12-11
calabria,2014-06-01,0.0,2016-12-18
calabria,2014-06-08,0.0,2016-12-25
calabria,2014-06-15,0.0,2017-01-01
calabria,2014-06-22,0.0,2017-01-08
calabria,2014-06-29,0.0,2017-01-15
calabria,2014-07-06,0.0,2017-01-22
calabria,2014-07-13,0.0,2017-01-29
calabria,2014-07-20,0.0,2017-02-05
calabria,2014-07-27,0.0,2017-02-12
calabria,2014-08-03,0.0,2017-02-19
calabria,2014-08-10,0.0,2017-02-26
calabria,2014-08-17,0.0,2017-03-05
calabria,2014-08-24,0.0,2017-03-12
calabria,2014-08-31,0.0,2017-03-19
calabria,2014-09-07,0.0,2017-03-26
calabria,2014-09-14,0.0,2017-04-02
calabria,2014-09-21,0.0,2017-04-09
calabria,2014-09-28,0.0,2017-04-16
calabria,2014-10-05,0.0,2017-04-23
calabria,2014-10-12,0.0,2017-04-30
calabria,2014-10-19,1.01,2017-11-05
calabria,2014-10-26,2.19,2017-11-12
calabria,2014-11-02,1.67,2017-11-19
calabria,2014-11-09,5.64,2017-11-26
calabria,2014-11-16,4.0,2017-12-03
calabria,2014-11-23,3.41,2017-12-10
calabria,2014-11-30,8.99,2017-12-17
calabria,2014-12-07,14.37,2017-12-24
calabria,2014-12-14,21.57,2017-12-31
calabria,2014-12-21,15.32,2018-01-07
calabria,2014-12-28,18.32,2018-01-14
calabria,2015-01-04,17.94,2018-01-21
calabria,2015-01-11,17.65,2018-01-28
calabria,2015-01-18,11.66,2018-02-04
calabria,2015-01-25,11.99,2018-02-11
calabria,2015-02-01,7.69,2018-02-18
calabria,2015-02-08,6.33,2018-02-25
calabria,2015-02-15,7.77,2018-03-04
calabria,2015-02-22,6.8,2018-03-11
calabria,2015-03-01,0.0,2018-03-18
calabria,2015-03-08,4.85,2018-03-25
calabria,2015-03-15,0.0,2018-04-01
calabria,2015-03-22,4.85,2018-04-08
calabria,2015-03-29,8.74,2018-04-15
calabria,2015-04-05,0.0,2018-04-22
calabria,2015-04-12,0.0,2018-04-29
calabria,2015-04-19,0.0,2018-10-28
calabria,2015-04-26,0.0,2018-11-04
calabria,2015-05-03,0.0,2018-11-11
calabria,2015-05-10,0.0,2018-11-18
calabria,2015-05-17,0.69,2018-11-25
calabria,2015-05-24,5.24,2018-12-02
calabria,2015-05-31,2.45,2018-12-09
calabria,2015-06-07,10.16,2018-12-16
calabria,2015-06-14,1.31,2018-12-23
calabria,2015-06-21,1.7,2018-12-30
calabria,2015-06-28,0.0,2019-01-06
calabria,2015-07-05,10.85,2019-01-13
calabria,2015-07-12,5.74,2019-01-20
calabria,2015-07-19,27.57,2019-01-27
calabria,2015-07-26,35.0,2019-02-03
calabria,2015-08-02,13.81,2019-02-10
calabria,2015-08-09,12.22,2019-02-17
calabria,2015-08-16,8.37,2019-02-24
calabria,2015-08-23,5.9,2019-03-03
calabria,2015-08-30,8.25,2019-03-10
calabria,2015-09-06,12.99,2019-03-17
calabria,2015-09-13,15.56,2019-03-24
calabria,2015-09-20,3.42,2019-03-31
calabria,2015-09-27,4.33,2019-04-07
calabria,2015-10-04,0.0,2019-04-14
calabria,2015-10-11,0.0,2019-04-21
calabria,2015-10-18,0.0,2019-04-28
calabria,2015-10-25,0.0,2019-11-03
calabria,2015-11-01,0.0,2019-11-10
calabria,2015-11-08,0.0,2019-11-17
calabria,2015-11-15,0.0,2019-11-24
calabria,2015-11-22,0.0,2019-12-01
calabria,2015-11-29,0.0,2019-12-08
calabria,2015-12-06,0.0,2019-12-15
calabria,2015-12-13,0.0,2019-12-22
calabria,2015-12-20,0.0,2019-12-29
calabria,2015-12-27,0.0,2020-01-05
calabria,2016-01-03,0.0,2020-01-12
calabria,2016-01-10,0.0,2020-01-19
calabria,2016-01-17,0.0,2020-01-26
calabria,2016-01-24,0.0,2020-02-02
calabria,2016-01-31,0.0,2020-02-09
calabria,2016-02-07,0.0,2020-02-16
calabria,2016-02-14,0.0,2020-02-23
calabria,2016-02-21,0.0,2020-03-01
calabria,2016-02-28,0.0,2020-03-08
calabria,2016-03-06,0.0,2020-04-05
calabria,2016-03-13,0.0,2020-04-26
calabria,2016-03-20,0.0,2020-12-06
calabria,2016-03-27,0.0,2020-12-13
calabria,2016-04-03,0.0,2020-12-20
calabria,2016-04-10,0.0,2020-12-27
calabria,2016-04-17,0.0,2021-01-03
calabria,2016-04-24,0.0,2021-01-10
calabria,2016-05-01,0.0,2021-01-17
calabria,2016-05-08,0.0,2021-01-24
calabria,2016-05-15,0.0,2021-01-31
calabria,2016-05-22,0.0,2021-02-07
calabria,2016-05-29,0.0,2021-02-14
calabria,2016-06-05,0.0,2021-02-21
calabria,2016-06-12,0.0,2021-02-28
calabria,2016-06-19,0.0,2021-03-07
calabria,2016-06-26,0.0,2021-03-14
calabria,2016-07-03,0.0,2021-03-21
calabria,2016-07-10,0.0,2021-03-28
calabria,2016-07-17,0.0,2021-04-04
calabria,2016-07-24,0.0,2021-04-11
calabria,2016-07-31,0.0,2021-04-18
calabria,2016-08-07,0.0,2021-04-25
calabria,2016-08-14,0.0,2021-11-07
calabria,2016-08-21,0.0,2021-11-14
calabria,2016-08-28,0.0,2021-11-21
calabria,2016-09-04,0.0,2021-11-28
calabria,2016-09-11,0.0,2021-12-05
calabria,2016-09-18,0.0,2021-12-12
calabria,2016-09-25,0.0,2021-12-19
calabria,2016-10-02,0.0,2021-12-26
calabria,2016-10-09,0.0,2022-01-02
calabria,2016-10-16,0.0,2022-01-09
calabria,2016-10-23,0.0,2022-01-16
calabria,2016-10-30,0.0,2022-01-23
calabria,2016-11-06,0.0,2022-01-30
calabria,2016-11-13,0.0,2022-02-06
calabria,2016-11-20,0.0,2022-02-13
calabria,2016-11-27,0.0,2022-02-20
calabria,2016-12-04,0.0,2022-02-27
calabria,2016-12-11,0.0,2022-03-06
calabria,2016-12-18,0.0,2022-03-13
calabria,2016-12-25,0.0,2022-03-20
calabria,2017-01-01,0.0,2022-03-27
calabria,2017-01-08,0.0,2022-04-03
calabria,2017-01-15,0.0,2022-04-10
calabria,2017-01-22,0.0,2022-04-17
calabria,2017-01-29,0.0,2022-04-24
calabria,2017-02-05,0.0,2022-05-01
calabria,2017-02-12,0.0,2022-10-30
calabria,2017-02-19,0.0,2022-11-06
calabria,2017-02-26,0.0,2022-11-13
calabria,2017-03-05,0.0,2022-11-20
calabria,2017-03-12,0.0,2022-11-27
calabria,2017-03-19,0.0,2022-12-04
calabria,2017-03-26,0.0,2022-12-11
calabria,2017-04-02,0.0,2022-12-18
calabria,2017-04-09,0.0,2022-12-25
calabria,2017-04-16,0.0,2023-01-01
calabria,2017-04-23,0.0,2023-01-08
calabria,2017-04-30,0.0,2023-01-15
calabria,2017-05-07,0.0,2023-01-22
calabria,2017-05-14,0.0,2023-01-29
calabria,2017-05-21,0.0,2023-02-05
calabria,2017-05-28,0.0,2023-02-12
calabria,2017-06-04,0.0,2023-02-19
calabria,2017-06-11,,2023-02-26
calabria,2017-06-18,,2023-03-05
calabria,2017-06-25,0.0,2023-03-12
calabria,2017-07-02,0.0,2023-03-19
calabria,2017-07-09,0.0,2023-03-26
calabria,2017-07-16,0.0,2023-04-02
calabria,2017-07-23,0.0,2023-04-09
calabria,2017-07-30,0.0,2023-04-16
calabria,2017-08-06,0.0,2023-04-23
calabria,2017-08-13,0.0,2023-04-30
campania,2012-01-08,4.97,2012-01-08
campania,2012-01-15,7.08,2012-01-15
campania,2012-01-22,9.57,2012-01-22
campania,2012-01-29,12.24,2012-01-29
campania,2012-02-05,17.29,2012-02-05
campania,2012-02-12,12.12,2012-02-12
campania,2012-02-19,8.82,2012-02-19
campania,2012-02-26,5.35,2012-02-26
campania,2012-03-04,4.18,2012-03-04
campania,2012-03-11,3.29,2012-03-11
campania,2012-03-18,2.14,2012-03-18
campania,2012-03-25,5.58,2012-03-25
campania,2012-04-01,1.95,2012-04-01
campania,2012-04-08,3.36,2012-04-08
campania,2012-04-15,2.89,2012-04-15
campania,2012-04-22,1.55,2012-04-22
campania,2012-04-29,1.25,2012-04-29
campania,2012-05-06,1.69,2012-11-04
campania,2012-05-13,1.06,2012-11-11
campania,2012-05-20,1.2,2012-11-18
campania,2012-05-27,1.1,2012-11-25
campania,2012-06-03,1.83,2012-12-02
campania,2012-06-10,2.11,2012-12-09
campania,2012-06-17,2.54,2012-12-16
campania,2012-06-24,6.06,2012-12-23
campania,2012-07-01,4.63,2012-12-30
campania,2012-07-08,7.28,2013-01-06
campania,2012-07-15,12.72,2013-01-13
campania,2012-07-22,12.3,2013-01-20
campania,2012-07-29,18.85,2013-01-27
campania,2012-08-05,13.88,2013-02-03
campania,2012-08-12,17.02,2013-02-10
campania,2012-08-19,14.7,2013-02-17
campania,2012-08-26,11.64,2013-02-24
campania,2012-09-02,11.36,2013-03-03
campania,2012-09-09,6.63,2013-03-10
campania,2012-09-16,5.58,2013-03-17
campania,2012-09-23,6.09,2013-03-24
campania,2012-09-30,4.6,2013-03-31
campania,2012-10-07,2.79,2013-04-07
campania,2012-10-14,1.05,2013-04-14
campania,2012-10-21,2.13,2013-04-21
campania,2012-10-28,2.7,2013-04-28
campania,2012-11-04,0.63,2013-10-27
campania,2012-11-11,0.31,2013-11-03
campania,2012-11-18,1.39,2013-11-10
campania,2012-11-25,0.62,2013-11-17
campania,2012-12-02,1.62,2013-11-24
campania,2012-12-09,1.89,2013-12-01
campania,2012-12-16,2.95,2013-12-08
campania,2012-12-23,1.66,2013-12-15
campania,2012-12-30,4.16,2013-12-29
campania,2013-01-06,7.43,2014-01-05
campania,2013-01-13,7.09,2014-01-12
campania,2013-01-20,9.81,2014-01-26
campania,2013-01-27,9.92,2014-02-02
campania,2013-02-03,11.46,2014-02-09
campania,2013-02-10,9.97,2014-02-16
campania,2013-02-17,8.04,2014-02-23
campania,2013-02-24,6.8,2014-03-02
campania,2013-03-03,6.44,2014-03-09
campania,2013-03-10,5.11,2014-03-16
campania,2013-03-17,4.12,2014-03-23
campania,2013-03-24,3.54,2014-03-30
campania,2013-03-31,2.15,2014-04-06
campania,2013-04-07,2.65,2014-04-13
campania,2013-04-14,3.67,2014-04-20
campania,2013-04-21,1.17,2014-04-27
campania,2013-04-28,1.39,2014-11-09
campania,2013-05-05,2.33,2014-11-16
campania,2013-05-12,2.0,2014-11-23
campania,2013-05-19,1.58,2014-11-30
campania,2013-05-26,2.05,2014-12-07
campania,2013-06-02,2.96,2014-12-14
campania,2013-06-09,2.64,2014-12-21
campania,2013-06-16,4.22,2014-12-28
campania,2013-06-23,6.11,2015-01-04
campania,2013-06-30,7.73,2015-01-11
campania,2013-07-07,14.38,2015-01-18
campania,2013-07-14,13.84,2015-01-25
campania,2013-07-21,19.8,2015-02-01
campania,2013-07-28,17.72,2015-02-08
campania,2013-08-04,12.11,2015-02-15
campania,2013-08-11,9.92,2015-02-22
campania,2013-08-18,11.22,2015-03-01
campania,2013-08-25,7.44,2015-03-08
campania,2013-09-01,5.96,2015-03-15
campania,2013-09-08,5.83,2015-03-22
campania,2013-09-15,3.95,2015-03-29
campania,2013-09-22,4.01,2015-04-05
campania,2013-09-29,2.13,2015-04-12
campania,2013-10-06,2.02,2015-04-19
campania,2013-10-13,0.89,2015-04-26
campania,2013-10-20,1.04,2015-11-01
campania,2013-10-27,0.84,2015-11-08
campania,2013-11-03,0.43,2015-11-15
campania,2013-11-10,1.14,2015-11-22
campania,2013-11-17,1.56,2015-11-29
campania,2013-11-24,1.1,2015-12-06
campania,2013-12-01,1.87,2015-12-13
campania,2013-12-08,2.42,2015-12-20
campania,2013-12-15,1.5,2015-12-27
campania,2013-12-22,4.65,2016-01-03
campania,2013-12-29,3.14,2016-01-10
campania,2014-01-05,5.46,2016-01-17
campania,2014-01-12,6.41,2016-01-24
campania,2014-01-19,5.83,2016-01-31
campania,2014-01-26,6.24,2016-02-07
campania,2014-02-02,6.96,2016-02-14
campania,2014-02-09,8.93,2016-02-21
campania,2014-02-16,8.37,2016-02-28
campania,2014-02-23,8.38,2016-03-06
campania,2014-03-02,8.67,2016-03-13
campania,2014-03-09,9.95,2016-03-20
campania,2014-03-16,11.91,2016-03-27
campania,2014-03-23,6.29,2016-04-03
campania,2014-03-30,7.96,2016-04-10
campania,2014-04-06,3.26,2016-04-17
campania,2014-04-13,3.4,2016-04-24
campania,2014-04-20,0.28,2016-11-06
campania,2014-04-27,1.18,2016-11-13
campania,2014-05-04,1.02,2016-11-20
campania,2014-05-11,1.79,2016-11-27
campania,2014-05-18,3.36,2016-12-04
campania,2014-05-25,4.23,2016-12-11
campania,2014-06-01,8.31,2016-12-18
campania,2014-06-08,13.87,2016-12-25
campania,2014-06-15,17.17,2017-01-01
campania,2014-06-22,17.18,2017-01-08
campania,2014-06-29,13.07,2017-01-15
campania,2014-07-06,8.99,2017-01-22
campania,2014-07-13,7.03,2017-01-29
campania,2014-07-20,5.68,2017-02-05
campania,2014-07-27,4.92,2017-02-12
campania,2014-08-03,5.23,2017-02-19
campania,2014-08-10,3.13,2017-02-26
campania,2014-08-17,4.22,2017-03-05
campania,2014-08-24,1.69,2017-03-12
campania,2014-08-31,2.22,2017-03-19
campania,2014-09-07,2.82,2017-03-26
campania,2014-09-14,1.38,2017-04-02
campania,2014-09-21,2.16,2017-04-09
campania,2014-09-28,2.49,2017-04-16
campania,2014-10-05,1.48,2017-04-23
campania,2014-10-12,1.18,2017-04-30
campania,2014-10-19,0.76,2017-11-05
campania,2014-10-26,0.0,2017-11-12
campania,2014-11-02,0.99,2017-11-19
campania,2014-11-09,2.17,2017-11-26
campania,2014-11-16,1.84,2017-12-03
campania,2014-11-23,3.51,2017-12-10
campania,2014-11-30,4.6,2017-12-17
campania,2014-12-07,3.43,2017-12-24
campania,2014-12-14,12.95,2017-12-31
campania,2014-12-21,13.17,2018-01-07
campania,2014-12-28,13.95,2018-01-14
campania,2015-01-04,13.99,2018-01-21
campania,2015-01-11,21.06,2018-01-28
campania,2015-01-18,13.46,2018-02-04
campania,2015-01-25,10.26,2018-02-11
campania,2015-02-01,8.09,2018-02-18
campania,2015-02-08,7.09,2018-02-25
campania,2015-02-15,4.21,2018-03-04
campania,2015-02-22,1.98,2018-03-11
campania,2015-03-01,1.95,2018-03-18
campania,2015-03-08,1.31,2018-03-25
campania,2015-03-15,3.68,2018-04-01
campania,2015-03-22,2.15,2018-04-08
campania,2015-03-29,0.79,2018-04-15
campania,2015-04-05,0.8,2018-04-22
campania,2015-04-12,0.34,2018-04-29
campania,2015-04-19,0.3,2018-10-28
campania,2015-04-26,1.03,2018-11-04
campania,2015-05-03,1.27,2018-11-11
campania,2015-05-10,1.15,2018-11-18
campania,2015-05-17,0.83,2018-11-25
campania,2015-05-24,3.01,2018-12-02
campania,2015-05-31,2.83,2018-12-09
campania,2015-06-07,5.07,2018-12-16
campania,2015-06-14,3.23,2018-12-23
campania,2015-06-21,7.31,2018-12-30
campania,2015-06-28,7.89,2019-01-06
campania,2015-07-05,9.54,2019-01-13
campania,2015-07-12,12.32,2019-01-20
campania,2015-07-19,15.28,2019-01-27
campania,2015-07-26,17.75,2019-02-03
campania,2015-08-02,13.62,2019-02-10
campania,2015-08-09,13.0,2019-02-17
campania,2015-08-16,7.29,2019-02-24
campania,2015-08-23,5.79,2019-03-03
campania,2015-08-30,5.61,2019-03-10
campania,2015-09-06,3.08,2019-03-17
campania,2015-09-13,2.6,2019-03-24
campania,2015-09-20,2.97,2019-03-31
campania,2015-09-27,2.05,2019-04-07
campania,2015-10-04,2.21,2019-04-14
campania,2015-10-11,3.93,2019-04-21
campania,2015-10-18,0.67,2019-04-28
campania,2015-10-25,1.4,2019-11-03
campania,2015-11-01,1.14,2019-11-10
campania,2015-11-08,2.82,2019-11-17
campania,2015-11-15,1.01,2019-11-24
campania,2015-11-22,1.77,2019-12-01
campania,2015-11-29,1.95,2019-12-08
campania,2015-12-06,2.34,2019-12-15
campania,2015-12-13,4.39,2019-12-22
campania,2015-12-20,6.06,2019-12-29
campania,2015-12-27,6.99,2020-01-05
campania,2016-01-03,7.49,2020-01-12
campania,2016-01-10,10.79,2020-01-19
campania,2016-01-17,11.92,2020-01-26
campania,2016-01-24,12.44,2020-02-02
campania,2016-01-31,9.77,2020-02-09
campania,2016-02-07,8.26,2020-02-16
campania,2016-02-14,6.17,2020-02-23
campania,2016-02-21,4.49,2020-03-01
campania,2016-02-28,4.07,2020-03-08
campania,2016-03-06,0.39,2020-04-05
campania,2016-03-13,0.18,2020-04-26
campania,2016-03-20,0.0,2020-12-06
campania,2016-03-27,0.0,2020-12-13
campania,2016-04-03,0.0,2020-12-20
campania,2016-04-10,0.0,2020-12-27
campania,2016-04-17,0.0,2021-01-03
campania,2016-04-24,0.0,2021-01-10
campania,2016-05-01,0.0,2021-01-17
campania,2016-05-08,0.0,2021-01-24
campania,2016-05-15,0.0,2021-01-31
campania,2016-05-22,1.77,2021-02-07
campania,2016-05-29,1.36,2021-02-14
campania,2016-06-05,2.0,2021-02-21
campania,2016-06-12,0.58,2021-02-28
campania,2016-06-19,1.84,2021-03-07
campania,2016-06-26,1.74,2021-03-14
campania,2016-07-03,1.87,2021-03-21
campania,2016-07-10,0.69,2021-03-28
campania,2016-07-17,0.21,2021-04-04
campania,2016-07-24,0.32,2021-04-11
campania,2016-07-31,0.19,2021-04-18
campania,2016-08-07,1.2,2021-04-25
campania,2016-08-14,0.0,2021-11-07
campania,2016-08-21,0.0,2021-11-14
campania,2016-08-28,0.0,2021-11-21
campania,2016-09-04,0.0,2021-11-28
campania,2016-09-11,0.0,2021-12-05
campania,2016-09-18,1.94,2021-12-12
