origin,target_date,horizon,quantile,value,model
2006-12-10,2006-12-24,2,0.25,0.67333984375,Chronos-Bolt-small
2006-12-10,2006-12-24,2,0.3,0.70703125,Chronos-Bolt-small
2006-12-10,2006-12-24,2,0.35,0.742919921875,Chronos-Bolt-small
2006-12-10,2006-12-24,2,0.4,0.77880859375,Chronos-Bolt-small
2006-12-10,2006-12-24,2,0.45,0.820556640625,Chronos-Bolt-small
2006-12-10,2006-12-24,2,0.5,0.8623046875,Chronos-Bolt-small
2006-12-10,2006-12-24,2,0.55,0.9228515625000001,Chronos-Bolt-small
2006-12-10,2006-12-24,2,0.6,0.9833984375,Chronos-Bolt-small
2006-12-10,2006-12-24,2,0.65,1.0595703125,Chronos-Bolt-small
2006-12-10,2006-12-24,2,0.7,1.1357421875,Chronos-Bolt-small
2006-12-10,2006-12-24,2,0.75,1.2158203125,Chronos-Bolt-small
2006-12-10,2006-12-24,2,0.8,1.2958984375,Chronos-Bolt-small
2006-12-10,2006-12-24,2,0.85,1.4711914062499998,Chronos-Bolt-small
2006-12-10,2006-12-24,2,0.9,1.646484375,Chronos-Bolt-small
2006-12-10,2006-12-24,2,0.95,1.8217773437499998,Chronos-Bolt-small
2006-12-10,2006-12-24,2,0.975,1.909423828125,Chronos-Bolt-small
2006-12-10,2006-12-24,2,0.99,1.96201171875,Chronos-Bolt-small
2006-12-10,2007-01-07,4,0.01,0.0004028320312499667,Chronos-Bolt-small
2006-12-10,2007-01-07,4,0.025,0.028106689453124972,Chronos-Bolt-small
2006-12-10,2007-01-07,4,0.05,0.07427978515625,Chronos-Bolt-small
2006-12-10,2007-01-07,4,0.1,0.1666259765625,Chronos-Bolt-small
2006-12-10,2007-01-07,4,0.15,0.25897216796875,Chronos-Bolt-small
2006-12-10,2007-01-07,4,0.2,0.351318359375,Chronos-Bolt-small
2006-12-10,2007-01-07,4,0.25,0.3978271484375,Chronos-Bolt-small
2006-12-10,2007-01-07,4,0.3,0.4443359375,Chronos-Bolt-small
2006-12-10,2007-01-07,4,0.35,0.48291015625,Chronos-Bolt-small
2006-12-10,2007-01-07,4,0.4,0.521484375,Chronos-Bolt-small
2006-12-10,2007-01-07,4,0.45,0.563232421875,Chronos-Bolt-small
2006-12-10,2007-01-07,4,0.5,0.60498046875,Chronos-Bolt-small
2006-12-10,2007-01-07,4,0.55,0.65673828125,Chronos-Bolt-small
2006-12-10,2007-01-07,4,0.6,0.70849609375,Chronos-Bolt-small
2006-12-10,2007-01-07,4,0.65,0.7829589843750001,Chronos-Bolt-small
2006-12-10,2007-01-07,4,0.7,0.857421875,Chronos-Bolt-small
2006-12-10,2007-01-07,4,0.75,0.95361328125,Chronos-Bolt-small
2006-12-10,2007-01-07,4,0.8,1.0498046875,Chronos-Bolt-small
2006-12-10,2007-01-07,4,0.85,1.2231445312499998,Chronos-Bolt-small
2006-12-10,2007-01-07,4,0.9,1.396484375,Chronos-Bolt-small
2006-12-10,2007-01-07,4,0.95,1.5698242187499998,Chronos-Bolt-small
2006-12-10,2007-01-07,4,0.975,1.656494140625,Chronos-Bolt-small
