model,horizon,MAE,RMSE,sMAPE,MASE,WIS,CRPS,PinballLoss,Coverage95,Coverage95_Dist,origin
Chronos-V2,1,1.41984375,1.41984375,30.666689165246446,0.8133055188367483,1.048607230808424,1.177907470703125,0.524303615404212,0.0,0.95,2012-07-15 00:00:00
Chronos-V2,1,0.08187500000000014,0.08187500000000014,0.7710190989082147,0.046899096717338704,0.21243397588315222,0.22295693359375002,0.10621698794157612,1.0,0.050000000000000044,2012-08-12 00:00:00
Chronos-V2,1,0.25937500000000036,0.25937500000000036,2.8754547029274247,0.14857347433355386,0.2418677819293479,0.2552603515625001,0.12093389096467398,1.0,0.050000000000000044,2012-09-09 00:00:00
Chronos-V2,1,0.44242187499999996,0.44242187499999996,14.692490303163957,0.2534251762502754,0.27101052989130436,0.30433281249999994,0.13550526494565218,1.0,0.050000000000000044,2012-10-07 00:00:00
Chronos-V2,1,0.37457031249999995,0.37457031249999995,50.12414730404328,0.21455889237717557,0.25301866614300267,0.28370887451171867,0.1265093330715013,1.0,0.050000000000000044,2012-11-04 00:00:00
Chronos-V2,1,0.18523437500000006,0.18523437500000006,9.158152919137105,0.10610473121833007,0.10564739724864135,0.11368481445312503,0.05282369862432068,1.0,0.050000000000000044,2012-12-02 00:00:00
Chronos-V2,1,0.42351562500000006,0.42351562500000006,22.387412500774335,0.24259542300066098,0.276759086277174,0.31095683593750006,0.138379543138587,1.0,0.050000000000000044,2012-12-30 00:00:00
Chronos-V2,1,0.23046875,0.23046875,16.88125894134478,0.1320155871337299,0.13133481233016306,0.14181364746093753,0.06566740616508153,1.0,0.050000000000000044,2013-01-27 00:00:00
Chronos-V2,1,0.3465234374999999,0.3465234374999999,28.019140569479312,0.1984932666886979,0.20614791870117186,0.22846639099121094,0.10307395935058591,1.0,0.050000000000000044,2013-02-24 00:00:00
Chronos-V2,1,0.04582031250000007,0.04582031250000007,2.9426890608732785,0.026246488764044985,0.05585990574048915,0.05628881835937501,0.02792995287024458,1.0,0.050000000000000044,2013-03-24 00:00:00
Chronos-V2,1,0.2037500000000001,0.2037500000000001,13.657310431503989,0.11671072923551448,0.13013210130774464,0.14308220214843756,0.06506605065387232,1.0,0.050000000000000044,2013-04-21 00:00:00
Chronos-V2,1,0.07603515625000001,0.07603515625000001,8.467000880846484,0.04355395599250937,0.044890647556470785,0.046306161499023446,0.022445323778235403,1.0,0.050000000000000044,2013-05-19 00:00:00
Chronos-V2,1,0.03882812500000021,0.03882812500000021,1.2056230062949596,0.02224127010354716,0.1531903872282609,0.16003066406250002,0.07659519361413043,1.0,0.050000000000000044,2013-06-16 00:00:00
Chronos-V2,1,0.3053125000000003,0.3053125000000003,6.721012623396285,0.1748870896673278,0.19861168902853274,0.21477846679687512,0.09930584451426637,1.0,0.050000000000000044,2013-07-14 00:00:00
Chronos-V2,1,0.21109374999999986,0.21109374999999986,4.008961557293132,0.1209173276051993,0.14832275390624994,0.15741879882812493,0.07416137695312498,1.0,0.050000000000000044,2013-08-11 00:00:00
Chronos-V2,1,0.5146875,0.5146875,12.716673744353937,0.29481989424983474,0.3175070057744565,0.35514658203125005,0.1587535028872283,1.0,0.050000000000000044,2013-09-08 00:00:00
Chronos-V2,1,0.3444531249999998,0.3444531249999998,13.20870594226995,0.19730736395681858,0.2116126019021738,0.23652812499999984,0.1058063009510869,1.0,0.050000000000000044,2013-10-06 00:00:00
Chronos-V2,1,0.18296874999999968,0.18296874999999968,3.517625677766257,0.10480695087023556,0.16066671620244558,0.16919487304687494,0.0803333581012228,1.0,0.050000000000000044,2013-11-03 00:00:00
Chronos-V2,1,0.18687500000000012,0.18687500000000012,5.269186712485684,0.10704450319453632,0.10484099014945657,0.11331494140625008,0.05242049507472828,1.0,0.050000000000000044,2013-12-01 00:00:00
Chronos-V2,1,0.4226562500000002,0.4226562500000002,8.47232010022708,0.24210316148931493,0.22990510360054356,0.2523725585937501,0.11495255180027178,1.0,0.050000000000000044,2013-12-29 00:00:00
Chronos-V2,1,1.4206249999999994,1.4206249999999994,8.646366281834258,0.813753029301608,0.8371340013586955,0.9048503906249997,0.4185670006793478,1.0,0.050000000000000044,2014-01-26 00:00:00
Chronos-V2,1,0.16437499999999972,0.16437499999999972,1.325371028296417,0.09415620180656516,0.2857383661684782,0.2972509765625,0.1428691830842391,1.0,0.050000000000000044,2014-02-23 00:00:00
Chronos-V2,1,0.17062499999999936,0.17062499999999936,1.9624052043273474,0.09773628552544576,0.17653723675271724,0.18543544921874983,0.08826861837635862,1.0,0.050000000000000044,2014-03-23 00:00:00
