model,season,horizon,true_peak_date,pred_peak_date,peak_timing_error_weeks,true_peak_val,pred_peak_val,peak_intensity_error_abs,peak_intensity_error_rel
Chronos-Bolt-small,2023-2024,2,2023-12-31,2024-01-07,1.0,18.45,18.703125,0.2531250000000007,0.01371951219512199
Chronos-Bolt-small,2024-2025,2,2025-01-26,2025-02-02,1.0,17.3743081984728,14.1796875,3.1946206984728,-0.18387038275018092
Chronos-Small,2008-2009,2,2009-01-25,2009-02-22,4.0,8.23,4.10275936126709,4.127240638732911,-0.5014873194086161
Chronos-Small,2009-2010,2,2009-11-15,2009-11-29,2.0,12.92,13.062736511230469,0.14273651123046882,0.011047717587497587
Chronos-Small,2010-2011,2,2011-02-06,2011-02-06,0.0,11.04,10.98406982421875,0.05593017578124915,-0.005066139110620394
Chronos-Small,2011-2012,2,2012-02-05,2012-02-05,0.0,9.63,12.251898765563965,2.621898765563964,0.2722636308996847
Chronos-Small,2012-2013,2,2013-02-10,2013-02-03,-1.0,9.98,8.656676292419434,1.3233237075805668,-0.13259756588983634
Chronos-Small,2013-2014,2,2014-02-09,2014-02-02,-1.0,6.62,7.7119293212890625,1.0919293212890624,0.1649440062370185
Chronos-Small,2014-2015,2,2015-01-25,2015-02-01,1.0,10.87,11.130243301391602,0.26024330139160234,0.023941426070984578
Chronos-Small,2015-2016,2,2016-02-28,2016-02-28,0.0,6.14,6.007465839385986,0.13253416061401335,-0.02158536817817807
Chronos-Small,2016-2017,2,2017-01-01,2017-01-08,1.0,9.57,12.422531127929688,2.852531127929687,0.29807012831031215
Chronos-Small,2017-2018,2,2018-01-14,2018-02-04,3.0,14.73,11.882659912109377,2.8473400878906236,-0.1933021105153173
Chronos-Small,2018-2019,2,2019-02-03,2019-02-03,0.0,14.06,12.14920711517334,1.9107928848266607,-0.13590276563489762
Chronos-Small,2019-2020,2,2020-02-02,2020-02-02,0.0,12.62,13.27033805847168,0.6503380584716805,0.0515323342687544
Chronos-Small,2020-2021,2,2020-11-08,2020-12-06,4.0,2.04,2.41984224319458,0.37984224319458004,0.18619717803655883
Chronos-Small,2021-2022,2,2022-04-03,2022-04-03,0.0,5.29,5.914876461029053,0.6248764610290527,0.11812409471248633
Chronos-Small,2022-2023,2,2022-12-04,2022-12-11,1.0,15.72,14.506071090698242,1.2139289093017585,-0.07722194079527725
Chronos-Small,2023-2024,2,2023-12-31,2024-01-07,1.0,18.45,17.918365478515625,0.5316345214843743,-0.02881487921324522
Chronos-Small,2024-2025,2,2025-01-26,2025-02-02,1.0,17.3743081984728,15.820999145507812,1.5533090529649876,-0.08940264183304422
Chronos-V2,2008-2009,2,2009-01-25,2009-02-22,4.0,8.23,4.109375,4.120625,-0.5006834750911301
Chronos-V2,2009-2010,2,2009-11-15,2009-11-29,2.0,12.92,11.078125,1.841875,-0.14255998452012383
Chronos-V2,2010-2011,2,2011-02-06,2011-02-06,0.0,11.04,9.21875,1.8212499999999991,-0.16496829710144922
Chronos-V2,2011-2012,2,2012-02-05,2012-02-05,0.0,9.63,9.0546875,0.5753125000000008,-0.05974169262720672
Chronos-V2,2012-2013,2,2013-02-10,2013-02-03,-1.0,9.98,7.87109375,2.1089062500000004,-0.21131325150300603
Chronos-V2,2013-2014,2,2014-02-09,2014-02-02,-1.0,6.62,6.92578125,0.3057812499999999,0.046190521148036234
Chronos-V2,2014-2015,2,2015-01-25,2015-02-01,1.0,10.87,11.71875,0.8487500000000008,0.07808187672493108
Chronos-V2,2015-2016,2,2016-02-28,2016-03-27,4.0,6.14,6.07421875,0.06578124999999968,-0.010713558631921773
Chronos-V2,2016-2017,2,2017-01-01,2017-01-08,1.0,9.57,11.59375,2.0237499999999997,0.21146812957157782
Chronos-V2,2017-2018,2,2018-01-14,2018-01-07,-1.0,14.73,10.0078125,4.7221875,-0.3205829938900204
Chronos-V2,2018-2019,2,2019-02-03,2019-02-03,0.0,14.06,11.5078125,2.5521875000000005,-0.18152115931721197
Chronos-V2,2019-2020,2,2020-02-02,2020-02-02,0.0,12.62,11.0546875,1.5653124999999992,-0.12403427099841516
Chronos-V2,2020-2021,2,2020-11-08,2020-11-08,0.0,2.04,2.533203125,0.49320312499999996,0.241766237745098
Chronos-V2,2021-2022,2,2022-04-03,2022-01-09,-12.0,5.29,5.95703125,0.66703125,0.12609286389413987
Chronos-V2,2022-2023,2,2022-12-04,2022-12-11,1.0,15.72,17.359375,1.6393749999999994,0.10428594147582693
Chronos-V2,2023-2024,2,2023-12-31,2024-01-07,1.0,18.45,21.015625,2.5656250000000007,0.13905826558265588
Chronos-V2,2024-2025,2,2025-01-26,2025-02-02,1.0,17.3743081984728,14.4609375,2.9133706984728,-0.1676826878625812
Drift,2008-2009,2,2009-01-25,2009-02-22,4.0,8.23,6.720512820512821,1.5094871794871798,-0.1834127800105929
Drift,2009-2010,2,2009-11-15,2009-11-29,2.0,12.92,13.066046511627906,0.14604651162790638,0.011303909568723404
Drift,2010-2011,2,2011-02-06,2011-02-06,0.0,11.04,8.275384615384615,2.764615384615384,-0.25041806020066887
Drift,2011-2012,2,2012-02-05,2012-03-04,4.0,9.63,7.186416666666666,2.4435833333333346,-0.25374697127033585
Drift,2012-2013,2,2013-02-10,2013-03-03,3.0,9.98,9.779776119402984,0.2002238805970169,-0.020062513085873437
Drift,2013-2014,2,2014-02-09,2014-03-02,3.0,6.62,6.259594594594595,0.36040540540540533,-0.054441904139789325
Drift,2014-2015,2,2015-01-25,2015-02-01,1.0,10.87,8.993625,1.8763749999999995,-0.1726195952161913
Drift,2015-2016,2,2016-02-28,2016-02-28,0.0,6.14,6.092386363636363,0.04761363636363658,-0.007754663902872407
Drift,2016-2017,2,2017-01-01,2017-02-05,5.0,9.57,7.648563829787235,1.9214361702127656,-0.20077702928033078
Drift,2017-2018,2,2018-01-14,2018-02-04,3.0,14.73,13.93688118811881,0.7931188118811896,-0.05384377541623826
Drift,2018-2019,2,2019-02-03,2019-03-03,4.0,14.06,11.2497247706422,2.810275229357801,-0.19987732783483647
Drift,2019-2020,2,2020-02-02,2020-03-01,4.0,12.62,10.764655172413793,1.8553448275862063,-0.14701623039510353
Drift,2020-2021,2,2020-11-08,2020-12-06,4.0,2.04,1.8461666666666667,0.1938333333333333,-0.09501633986928103
Drift,2021-2022,2,2022-04-03,2022-01-09,-12.0,5.29,4.737031249999999,0.5529687500000007,-0.10453095463138008
Drift,2022-2023,2,2022-12-04,2023-01-08,5.0,15.72,14.080629629629628,1.6393703703703721,-0.10428564697012545
Drift,2023-2024,2,2023-12-31,2024-01-07,1.0,18.45,18.27285211267605,0.17714788732395093,-0.00960151150807322
Drift,2024-2025,2,2025-01-26,2025-02-02,1.0,17.3743081984728,16.103463406089713,1.2708447923830875,-0.07314505866166197
ETS,2008-2009,2,2009-01-25,2009-02-22,4.0,8.23,6.7320828328385165,1.497917167161484,-0.18200694619216085
ETS,2009-2010,2,2009-11-15,2009-11-29,2.0,12.92,13.05024708191796,0.1302470819179593,0.010081043492102114
ETS,2010-2011,2,2011-02-06,2011-02-06,0.0,11.04,8.328326612985974,2.7116733870140255,-0.24562258940344436
ETS,2011-2012,2,2012-02-05,2012-03-04,4.0,9.63,7.255097480762687,2.374902519237314,-0.2466150071897522
ETS,2012-2013,2,2013-02-10,2013-03-03,3.0,9.98,9.83217845238856,0.14782154761144106,-0.014811778317779665
ETS,2013-2014,2,2014-02-09,2014-03-02,3.0,6.62,6.3403397098174805,0.2796602901825196,-0.042244756825154016
ETS,2014-2015,2,2015-01-25,2015-02-01,1.0,10.87,9.0595275133304,1.8104724866695996,-0.1665568065013431
ETS,2015-2016,2,2016-02-28,2016-02-28,0.0,6.14,6.17934510385667,0.039345103856669894,0.006407997370793143
ETS,2016-2017,2,2017-01-01,2017-02-05,5.0,9.57,7.732269676352261,1.8377303236477394,-0.19203033684929355
ETS,2017-2018,2,2018-01-14,2018-02-04,3.0,14.73,13.993472450673403,0.7365275493265973,-0.05000187028693803
ETS,2018-2019,2,2019-02-03,2019-03-03,4.0,14.06,11.324186694761654,2.735813305238347,-0.19458131616204458
ETS,2019-2020,2,2020-02-02,2020-03-01,4.0,12.62,10.844845285164492,1.775154714835507,-0.14066202177777393
ETS,2020-2021,2,2020-11-08,2020-12-06,4.0,2.04,1.985079687738753,0.05492031226124694,-0.026921721696689677
ETS,2021-2022,2,2022-04-03,2022-01-09,-12.0,5.29,4.872765978783524,0.41723402121647624,-0.07887221573090288
ETS,2022-2023,2,2022-12-04,2023-01-08,5.0,15.72,14.187111430769477,1.5328885692305239,-0.09751199549812492
ETS,2023-2024,2,2023-12-31,2024-01-07,1.0,18.45,18.370472922411423,0.07952707758857613,-0.004310410709407921
ETS,2024-2025,2,2025-01-26,2025-02-02,1.0,17.3743081984728,16.215061233606328,1.1592469648664725,-0.06672190637025595
LightGBM,2008-2009,2,2009-01-25,2009-02-22,4.0,8.23,4.255040193473379,3.9749598065266216,-0.48298418062291876
LightGBM,2009-2010,2,2009-11-15,2009-11-29,2.0,12.92,9.466756801851222,3.453243198148778,-0.267278885305633
LightGBM,2010-2011,2,2011-02-06,2011-03-06,4.0,11.04,8.044232694718199,2.9957673052818006,-0.27135573417407616
LightGBM,2011-2012,2,2012-02-05,2012-02-05,0.0,9.63,7.992602141052878,1.6373978589471232,-0.17003093031641983
LightGBM,2012-2013,2,2013-02-10,2013-02-03,-1.0,9.98,10.065971492480443,0.08597149248044289,0.008614378004052393
LightGBM,2013-2014,2,2014-02-09,2014-02-02,-1.0,6.62,8.411674119640406,1.7916741196404056,0.27064563740791625
LightGBM,2014-2015,2,2015-01-25,2015-02-01,1.0,10.87,10.274130829806827,0.595869170193172,-0.05481777094693395
LightGBM,2015-2016,2,2016-02-28,2016-02-28,0.0,6.14,5.416768917633593,0.7232310823664063,-0.11779007856130397
LightGBM,2016-2017,2,2017-01-01,2017-01-08,1.0,9.57,10.449297125616251,0.879297125616251,0.09188057738936792
LightGBM,2017-2018,2,2018-01-14,2018-02-04,3.0,14.73,10.44775360216999,4.28224639783001,-0.2907159808438567
LightGBM,2018-2019,2,2019-02-03,2019-02-03,0.0,14.06,10.61151720028636,3.4484827997136414,-0.2452690469213116
LightGBM,2019-2020,2,2020-02-02,2020-02-02,0.0,12.62,9.404795628585754,3.215204371414245,-0.25477055241000357
LightGBM,2020-2021,2,2020-11-08,2020-11-08,0.0,2.04,3.266621833215168,1.2266218332151682,0.6012852123603766
LightGBM,2021-2022,2,2022-04-03,2022-04-03,0.0,5.29,8.610495299854708,3.3204952998547084,0.6276928733184703
LightGBM,2022-2023,2,2022-12-04,2022-12-11,1.0,15.72,13.232639458450564,2.487360541549437,-0.15822904208329752
LightGBM,2023-2024,2,2023-12-31,2023-12-10,-3.0,18.45,14.22151309054849,4.22848690945151,-0.2291862823550954
LightGBM,2024-2025,2,2025-01-26,2025-02-02,1.0,17.3743081984728,15.157463994848944,2.2168442036238556,-0.1275932358457136
MovingAverage,2008-2009,2,2009-01-25,2009-04-19,12.0,8.23,2.8207692307692307,5.40923076923077,-0.6572576876343583
MovingAverage,2009-2010,2,2009-11-15,2009-12-27,6.0,12.92,3.7125,9.2075,-0.7126547987616099
MovingAverage,2010-2011,2,2011-02-06,2011-05-01,12.0,11.04,3.613653846153845,7.426346153846154,-0.6726762820512822
MovingAverage,2011-2012,2,2012-02-05,2012-04-29,12.0,9.63,3.4180769230769235,6.211923076923077,-0.6450595095454909
MovingAverage,2012-2013,2,2013-02-10,2013-04-28,11.0,9.98,3.4967307692307696,6.483269230769231,-0.6496261754277787
MovingAverage,2013-2014,2,2014-02-09,2013-11-10,-13.0,6.62,3.4742307692307697,3.1457692307692304,-0.47519172670230064
MovingAverage,2014-2015,2,2015-01-25,2015-04-26,13.0,10.87,3.397884615384615,7.472115384615384,-0.6874071190998513
MovingAverage,2015-2016,2,2016-02-28,2016-04-24,8.0,6.14,3.461538461538462,2.6784615384615376,-0.43623152092207457
MovingAverage,2016-2017,2,2017-01-01,2016-11-13,-7.0,9.57,3.480769230769232,6.089230769230769,-0.6362832569729121
MovingAverage,2017-2018,2,2018-01-14,2018-04-29,15.0,14.73,4.425192307692308,10.304807692307692,-0.6995796125124027
MovingAverage,2018-2019,2,2019-02-03,2019-04-28,12.0,14.06,5.256153846153846,8.803846153846155,-0.6261625998468104
MovingAverage,2019-2020,2,2020-02-02,2019-11-10,-12.0,12.62,5.23326923076923,7.386730769230769,-0.5853193953431671
MovingAverage,2020-2021,2,2020-11-08,2020-11-08,0.0,2.04,4.900192307692307,2.860192307692307,1.4020550527903464
MovingAverage,2021-2022,2,2022-04-03,2021-12-12,-16.0,5.29,3.1646153846153853,2.1253846153846148,-0.4017740293732731
MovingAverage,2022-2023,2,2022-12-04,2023-04-30,21.0,15.72,6.4265384615384615,9.293461538461539,-0.5911871207672734
MovingAverage,2023-2024,2,2023-12-31,2024-04-28,17.0,18.45,8.99173076923077,9.458269230769229,-0.5126433187408796
MovingAverage,2024-2025,2,2025-01-26,2025-03-02,5.0,17.3743081984728,9.062841543049466,8.311466655423335,-0.4783768401296065
Naive,2008-2009,2,2009-01-25,2009-02-22,4.0,8.23,6.64,1.5900000000000007,-0.19319562575941684
Naive,2009-2010,2,2009-11-15,2009-11-29,2.0,12.92,12.92,0.0,0.0
Naive,2010-2011,2,2011-02-06,2011-02-06,0.0,11.04,8.2,2.84,-0.25724637681159424
Naive,2011-2012,2,2012-02-05,2012-03-04,4.0,9.63,7.13,2.500000000000001,-0.2596053997923157
Naive,2012-2013,2,2013-02-10,2013-03-03,3.0,9.98,9.71,0.2699999999999996,-0.027054108216432823
Naive,2013-2014,2,2014-02-09,2014-03-02,3.0,6.62,6.22,0.40000000000000036,-0.06042296072507558
Naive,2014-2015,2,2015-01-25,2015-02-01,1.0,10.87,8.94,1.9299999999999997,-0.17755289788408463
Naive,2015-2016,2,2016-02-28,2016-02-28,0.0,6.14,6.06,0.08000000000000007,-0.013029315960912065
Naive,2016-2017,2,2017-01-01,2017-02-05,5.0,9.57,7.61,1.96,-0.20480668756530823
Naive,2017-2018,2,2018-01-14,2018-02-04,3.0,14.73,13.87,0.8600000000000012,-0.05838424983027842
Naive,2018-2019,2,2019-02-03,2019-03-03,4.0,14.06,11.2,2.860000000000001,-0.2034139402560456
Naive,2019-2020,2,2020-02-02,2020-03-01,4.0,12.62,10.72,1.8999999999999986,-0.15055467511885884
Naive,2020-2021,2,2020-11-08,2020-12-06,4.0,2.04,1.84,0.19999999999999996,-0.09803921568627448
Naive,2021-2022,2,2022-04-03,2022-01-09,-12.0,5.29,4.72,0.5700000000000003,-0.10775047258979212
Naive,2022-2023,2,2022-12-04,2023-01-08,5.0,15.72,14.03,1.6900000000000013,-0.10750636132315529
Naive,2023-2024,2,2023-12-31,2024-01-07,1.0,18.45,18.21,0.23999999999999844,-0.013008130081300728
Naive,2024-2025,2,2025-01-26,2025-02-02,1.0,17.3743081984728,16.0511595409532,1.3231486575195994,-0.07615547292040693
Prophet,2008-2009,2,2009-01-25,2009-04-19,12.0,8.23,0.8583315444198464,7.371668455580154,-0.8957069812369567
Prophet,2009-2010,2,2009-11-15,2009-12-27,6.0,12.92,5.101423691998024,7.818576308001976,-0.6051529650156329
Prophet,2010-2011,2,2011-02-06,2010-12-12,-8.0,11.04,6.683760096508725,4.356239903491274,-0.39458694778000675
Prophet,2011-2012,2,2012-02-05,2011-11-13,-12.0,9.63,4.676838741452627,4.953161258547373,-0.5143469635044001
Prophet,2012-2013,2,2013-02-10,2012-12-09,-9.0,9.98,6.545477879218744,3.4345221207812564,-0.34414049306425415
Prophet,2013-2014,2,2014-02-09,2014-04-27,11.0,6.62,5.074093033690641,1.5459069663093592,-0.23352068977482768
Prophet,2014-2015,2,2015-01-25,2014-11-09,-11.0,10.87,5.483645496950137,5.386354503049862,-0.4955247932888558
Prophet,2015-2016,2,2016-02-28,2016-04-24,8.0,6.14,4.928950989083059,1.2110490109169403,-0.19723925259233557
Prophet,2016-2017,2,2017-01-01,2017-01-08,1.0,9.57,3.897720434146396,5.6722795658536045,-0.5927146881769702
Prophet,2017-2018,2,2018-01-14,2018-04-01,11.0,14.73,5.187350102981535,9.542649897018466,-0.6478377391051232
Prophet,2018-2019,2,2019-02-03,2018-12-09,-8.0,14.06,4.994343013204167,9.065656986795833,-0.6447835694733878
Prophet,2019-2020,2,2020-02-02,2020-02-02,0.0,12.62,5.025727075314417,7.5942729246855825,-0.6017648910210446
Prophet,2020-2021,2,2020-11-08,2020-11-08,0.0,2.04,5.355511675175158,3.3155116751751583,1.6252508211642933
Prophet,2021-2022,2,2022-04-03,2022-01-09,-12.0,5.29,5.781494055416642,0.49149405541664226,0.09291002937932746
Prophet,2022-2023,2,2022-12-04,2022-12-11,1.0,15.72,5.162422323936896,10.557577676063104,-0.6716016333373476
Prophet,2023-2024,2,2023-12-31,2024-03-31,13.0,18.45,7.283345891688436,11.166654108311564,-0.6052387050575373
Prophet,2024-2025,2,2025-01-26,2024-11-10,-11.0,17.3743081984728,8.09059290239264,9.28371529608016,-0.53433582448458
Ridge,2008-2009,2,2009-01-25,2009-02-22,4.0,8.23,3.9262659747927793,4.303734025207222,-0.5229324453471715
Ridge,2009-2010,2,2009-11-15,2009-11-29,2.0,12.92,8.16340701907338,4.756592980926619,-0.36815735146490863
Ridge,2010-2011,2,2011-02-06,2011-02-06,0.0,11.04,9.261838867558316,1.7781611324416833,-0.16106531996754378
Ridge,2011-2012,2,2012-02-05,2012-02-05,0.0,9.63,8.68379514645952,0.9462048535404808,-0.0982559557155224
Ridge,2012-2013,2,2013-02-10,2013-02-03,-1.0,9.98,7.475591563643771,2.504408436356229,-0.25094272909381055
Ridge,2013-2014,2,2014-02-09,2014-02-02,-1.0,6.62,5.650448516498498,0.969551483501502,-0.14645792802137492
Ridge,2014-2015,2,2015-01-25,2015-02-01,1.0,10.87,11.985385782642158,1.115385782642159,0.10261138754757673
Ridge,2015-2016,2,2016-02-28,2016-02-28,0.0,6.14,5.83097132381073,0.30902867618926955,-0.05033040328815465
Ridge,2016-2017,2,2017-01-01,2017-01-08,1.0,9.57,11.529159426141014,1.9591594261410137,0.20471885330627101
Ridge,2017-2018,2,2018-01-14,2018-01-07,-1.0,14.73,9.79546148924184,4.934538510758161,-0.33499922001073734
Ridge,2018-2019,2,2019-02-03,2019-02-03,0.0,14.06,11.687734717774308,2.372265282225692,-0.16872441552103074
Ridge,2019-2020,2,2020-02-02,2020-02-02,0.0,12.62,10.01821693645102,2.6017830635489787,-0.20616347571703478
Ridge,2020-2021,2,2020-11-08,2021-01-03,8.0,2.04,2.9794345479467217,0.9394345479467217,0.4605071313464322
Ridge,2021-2022,2,2022-04-03,2022-01-09,-12.0,5.29,5.610305329381767,0.3203053293817666,0.06054921160335852
Ridge,2022-2023,2,2022-12-04,2022-12-11,1.0,15.72,15.559117027788034,0.1608829722119669,-0.010234285764120032
Ridge,2023-2024,2,2023-12-31,2024-01-07,1.0,18.45,19.276118809145075,0.8261188091450755,0.04477608721653526
Ridge,2024-2025,2,2025-01-26,2025-02-02,1.0,17.3743081984728,15.39297215440553,1.9813360440672696,-0.11403826969303035
SARIMA,2008-2009,2,2009-01-25,2009-02-22,4.0,8.23,7.738222893118392,0.49177710688160836,-0.05975420496738862
SARIMA,2009-2010,2,2009-11-15,2009-11-29,2.0,12.92,9.043415527265122,3.876584472734878,-0.3000452378277769
SARIMA,2010-2011,2,2011-02-06,2011-02-06,0.0,11.04,10.04891345290967,0.9910865470903296,-0.08977233216397913
SARIMA,2011-2012,2,2012-02-05,2012-02-05,0.0,9.63,9.5986976161606,0.031302383839401315,-0.0032505071484321196
SARIMA,2012-2013,2,2013-02-10,2013-03-03,3.0,9.98,7.351249571974783,2.628750428025217,-0.26340184649551274
SARIMA,2013-2014,2,2014-02-09,2014-02-02,-1.0,6.62,5.359932738950684,1.2600672610493158,-0.19034248656334074
SARIMA,2014-2015,2,2015-01-25,2015-02-01,1.0,10.87,11.420353750230296,0.5503537502302969,0.0506305198003953
SARIMA,2015-2016,2,2016-02-28,2016-02-28,0.0,6.14,6.097963094249793,0.0420369057502068,-0.006846401587981564
SARIMA,2016-2017,2,2017-01-01,2017-01-08,1.0,9.57,11.163877059147769,1.5938770591477684,0.16654932697468844
SARIMA,2017-2018,2,2018-01-14,2018-01-07,-1.0,14.73,10.340613935486614,4.389386064513387,-0.2979895495256882
SARIMA,2018-2019,2,2019-02-03,2019-02-03,0.0,14.06,12.166588374227796,1.8934116257722042,-0.13466654521850668
SARIMA,2019-2020,2,2020-02-02,2020-02-02,0.0,12.62,9.738007899134574,2.881992100865425,-0.22836704444258518
SARIMA,2020-2021,2,2020-11-08,2020-11-08,0.0,2.04,2.265088565473828,0.22508856547382816,0.1103375320950138
SARIMA,2021-2022,2,2022-04-03,2022-04-03,0.0,5.29,5.484318843468786,0.19431884346878636,0.03673324073133958
SARIMA,2022-2023,2,2022-12-04,2022-12-11,1.0,15.72,15.99758302882905,0.2775830288290493,0.01765795348785301
SARIMA,2023-2024,2,2023-12-31,2024-01-07,1.0,18.45,19.85178087430914,1.4017808743091393,0.07597728316038696
SARIMA,2024-2025,2,2025-01-26,2025-02-02,1.0,17.3743081984728,15.33813333062258,2.036174867850219,-0.11719458666153963
SeasonalNaive,2008-2009,2,2009-01-25,2009-02-22,4.0,8.23,1.78,6.45,-0.7837181044957472
SeasonalNaive,2009-2010,2,2009-11-15,2009-12-27,6.0,12.92,6.95,5.97,-0.46207430340557276
SeasonalNaive,2010-2011,2,2011-02-06,2011-05-01,12.0,11.04,9.31,1.7299999999999986,-0.15670289855072453
SeasonalNaive,2011-2012,2,2012-02-05,2011-11-13,-12.0,9.63,6.72,2.910000000000001,-0.30218068535825554
SeasonalNaive,2012-2013,2,2013-02-10,2013-01-06,-5.0,9.98,11.04,1.0599999999999987,0.10621242484969927
SeasonalNaive,2013-2014,2,2014-02-09,2014-01-05,-5.0,6.62,9.63,3.0100000000000007,0.45468277945619345
SeasonalNaive,2014-2015,2,2015-01-25,2015-01-04,-3.0,10.87,9.56,1.3099999999999987,-0.12051517939282418
SeasonalNaive,2015-2016,2,2016-02-28,2016-01-03,-8.0,6.14,6.51,0.3700000000000001,0.06026058631921826
SeasonalNaive,2016-2017,2,2017-01-01,2017-01-08,1.0,9.57,10.58,1.0099999999999998,0.10553814002089862
SeasonalNaive,2017-2018,2,2018-01-14,2018-02-04,3.0,14.73,6.14,8.59,-0.5831636116768499
SeasonalNaive,2018-2019,2,2019-02-03,2018-12-09,-8.0,14.06,9.09,4.970000000000001,-0.35348506401137986
SeasonalNaive,2019-2020,2,2020-02-02,2019-12-08,-8.0,12.62,13.8,1.1800000000000015,0.09350237717908094
SeasonalNaive,2020-2021,2,2020-11-08,2021-01-03,8.0,2.04,14.06,12.02,5.8921568627450975
SeasonalNaive,2021-2022,2,2022-04-03,2022-01-09,-12.0,5.29,12.62,7.329999999999999,1.385633270321361
SeasonalNaive,2022-2023,2,2022-12-04,2023-04-30,21.0,15.72,3.82,11.9,-0.7569974554707379
SeasonalNaive,2023-2024,2,2023-12-31,2024-04-28,17.0,18.45,6.99,11.459999999999999,-0.6211382113821138
SeasonalNaive,2024-2025,2,2025-01-26,2024-11-10,-11.0,17.3743081984728,15.63,1.7443081984727993,-0.100395836113125
TiRex,2008-2009,2,2009-01-25,2009-02-22,4.0,8.23,4.734604835510254,3.4953951644897465,-0.4247138717484503
TiRex,2009-2010,2,2009-11-15,2009-11-29,2.0,12.92,8.264120101928711,4.655879898071289,-0.3603622212129481
TiRex,2010-2011,2,2011-02-06,2011-02-06,0.0,11.04,10.317808151245115,0.7221918487548837,-0.06541592832924673
TiRex,2011-2012,2,2012-02-05,2012-02-05,0.0,9.63,9.511966705322266,0.11803329467773516,-0.012256832261447055
TiRex,2012-2013,2,2013-02-10,2013-02-03,-1.0,9.98,7.688527584075928,2.2914724159240727,-0.22960645450141007
TiRex,2013-2014,2,2014-02-09,2014-02-02,-1.0,6.62,5.591301918029785,1.028698081970215,-0.15539245951211705
TiRex,2014-2015,2,2015-01-25,2015-02-01,1.0,10.87,12.607837677001951,1.7378376770019521,0.15987467129732771
TiRex,2015-2016,2,2016-02-28,2016-02-28,0.0,6.14,5.7130126953125,0.4269873046874997,-0.06954190630089571
TiRex,2016-2017,2,2017-01-01,2017-01-08,1.0,9.57,11.901630401611328,2.331630401611328,0.24363954039825786
TiRex,2017-2018,2,2018-01-14,2018-01-07,-1.0,14.73,11.01356601715088,3.7164339828491197,-0.2523037327120923
TiRex,2018-2019,2,2019-02-03,2019-02-03,0.0,14.06,12.21922779083252,1.840772209167481,-0.13092263223097303
TiRex,2019-2020,2,2020-02-02,2020-02-02,0.0,12.62,10.205604553222656,2.414395446777343,-0.19131501163053433
TiRex,2020-2021,2,2020-11-08,2020-12-06,4.0,2.04,2.5163044929504395,0.4763044929504394,0.23348259458354872
TiRex,2021-2022,2,2022-04-03,2022-01-09,-12.0,5.29,5.766960144042969,0.4769601440429687,0.09016259811776346
TiRex,2022-2023,2,2022-12-04,2022-12-11,1.0,15.72,15.114002227783203,0.6059977722167975,-0.03854947660412198
TiRex,2023-2024,2,2023-12-31,2024-01-07,1.0,18.45,20.30704498291016,1.8570449829101605,0.10065284460217673
TiRex,2024-2025,2,2025-01-26,2025-02-02,1.0,17.3743081984728,14.79802417755127,2.5762840209215305,-0.14828124328702685
TimeGPT,2008-2009,2,2009-01-25,2009-02-22,4.0,8.23,4.876608,3.3533920000000004,-0.4074595382746051
TimeGPT,2009-2010,2,2009-11-15,2009-11-29,2.0,12.92,9.971562,2.9484379999999994,-0.22820727554179562
TimeGPT,2010-2011,2,2011-02-06,2011-03-06,4.0,11.04,6.168211,4.871788999999999,-0.4412852355072463
TimeGPT,2011-2012,2,2012-02-05,2012-03-04,4.0,9.63,6.0524383,3.5775617000000004,-0.3715017341640706
TimeGPT,2012-2013,2,2013-02-10,2013-03-03,3.0,9.98,7.5643625,2.4156375000000008,-0.24204784569138282
TimeGPT,2013-2014,2,2014-02-09,2014-03-02,3.0,6.62,4.14131,2.4786900000000003,-0.3744244712990937
TimeGPT,2014-2015,2,2015-01-25,2015-02-01,1.0,10.87,6.984241,3.8857589999999993,-0.35747552897884083
TimeGPT,2015-2016,2,2016-02-28,2016-02-28,0.0,6.14,4.4014573,1.7385427,-0.2831502768729642
TimeGPT,2016-2017,2,2017-01-01,2017-01-08,1.0,9.57,9.607576,0.03757599999999961,0.003926436781609154
TimeGPT,2017-2018,2,2018-01-14,2018-02-04,3.0,14.73,14.214138,0.5158620000000003,-0.03502118126272914
TimeGPT,2018-2019,2,2019-02-03,2019-03-03,4.0,14.06,9.0766325,4.9833675,-0.35443581081081077
TimeGPT,2019-2020,2,2020-02-02,2020-03-01,4.0,12.62,8.047374,4.572626,-0.36233169572107765
TimeGPT,2020-2021,2,2020-11-08,2020-12-06,4.0,2.04,2.4853551,0.4453551,0.21831132352941177
TimeGPT,2021-2022,2,2022-04-03,2022-01-09,-12.0,5.29,7.8894744,2.5994744,0.4913940264650284
TimeGPT,2022-2023,2,2022-12-04,2023-01-08,5.0,15.72,14.070063,1.6499370000000013,-0.104957824427481
TimeGPT,2023-2024,2,2023-12-31,2024-01-07,1.0,18.45,16.004272,2.445727999999999,-0.13255978319783193
TimeGPT,2024-2025,2,2025-01-26,2025-02-02,1.0,17.3743081984728,13.8509245,3.5233836984728004,-0.20279274767225008
TimesFM,2008-2009,2,2009-01-25,2009-02-22,4.0,8.23,4.529611587524414,3.7003884124755864,-0.4496219213214564
TimesFM,2009-2010,2,2009-11-15,2009-11-29,2.0,12.92,11.329647064208984,1.5903529357910156,-0.12309233249156468
