origin,target_date,horizon,quantile,value,model
2007-01-07,2007-02-04,4,0.05,-2.007145,TimeGPT
2007-01-07,2007-02-04,4,0.1,-0.5540787,TimeGPT
2007-01-07,2007-02-04,4,0.15,0.90202624,TimeGPT
2007-01-07,2007-02-04,4,0.2,1.22989,TimeGPT
2007-01-07,2007-02-04,4,0.25,1.6374768,TimeGPT
2007-01-07,2007-02-04,4,0.3,1.8394676,TimeGPT
2007-01-07,2007-02-04,4,0.35,1.9091084,TimeGPT
2007-01-07,2007-02-04,4,0.4,1.9196448,TimeGPT
2007-01-07,2007-02-04,4,0.45,1.9631406,TimeGPT
2007-01-07,2007-02-04,4,0.5,1.9902276,TimeGPT
2007-01-07,2007-02-04,4,0.55,2.0173144,TimeGPT
2007-01-07,2007-02-04,4,0.6,2.0608103,TimeGPT
2007-01-07,2007-02-04,4,0.65,2.0713468,TimeGPT
2007-01-07,2007-02-04,4,0.7,2.1409874,TimeGPT
2007-01-07,2007-02-04,4,0.75,2.3429785,TimeGPT
2007-01-07,2007-02-04,4,0.8,2.750565,TimeGPT
2007-01-07,2007-02-04,4,0.85,3.078429,TimeGPT
2007-01-07,2007-02-04,4,0.9,4.534534,TimeGPT
2007-01-07,2007-02-04,4,0.95,5.9876003,TimeGPT
2007-01-07,2007-02-04,4,0.975,6.1469746,TimeGPT
2007-01-07,2007-02-04,4,0.99,6.2425985,TimeGPT
2007-01-07,2007-03-04,8,0.01,-1.1388682,TimeGPT
2007-01-07,2007-03-04,8,0.025,-0.39961165,TimeGPT
2007-01-07,2007-03-04,8,0.05,0.8324827,TimeGPT
2007-01-07,2007-03-04,8,0.1,1.6860764,TimeGPT
2007-01-07,2007-03-04,8,0.15,1.7939944,TimeGPT
2007-01-07,2007-03-04,8,0.2,2.0211563,TimeGPT
2007-01-07,2007-03-04,8,0.25,2.1445107,TimeGPT
2007-01-07,2007-03-04,8,0.3,2.3573442,TimeGPT
2007-01-07,2007-03-04,8,0.35,2.6036944,TimeGPT
2007-01-07,2007-03-04,8,0.4,2.827599,TimeGPT
2007-01-07,2007-03-04,8,0.45,2.998919,TimeGPT
2007-01-07,2007-03-04,8,0.5,3.1973555,TimeGPT
2007-01-07,2007-03-04,8,0.55,3.395792,TimeGPT
2007-01-07,2007-03-04,8,0.6,3.567112,TimeGPT
2007-01-07,2007-03-04,8,0.65,3.7910166,TimeGPT
2007-01-07,2007-03-04,8,0.7,4.037367,TimeGPT
2007-01-07,2007-03-04,8,0.75,4.2502003,TimeGPT
2007-01-07,2007-03-04,8,0.8,4.3735547,TimeGPT
2007-01-07,2007-03-04,8,0.85,4.6007166,TimeGPT
2007-01-07,2007-03-04,8,0.9,4.708635,TimeGPT
