model,season,horizon,true_peak_date,pred_peak_date,peak_timing_error_weeks,true_peak_val,pred_peak_val,peak_intensity_error_abs,peak_intensity_error_rel,region
TimeGPT,2021-2022,latest,2021-11-28,2022-03-27,17.0,4.2,8.473441,4.273440999999999,1.017485952380952,lazio
TimeGPT,2022-2023,latest,2022-12-18,2023-01-15,4.0,12.34,10.577813,1.762186999999999,-0.1428028363047001,lazio
TimeGPT,2023-2024,latest,2023-12-31,2024-01-07,1.0,16.48,16.33478,0.1452200000000019,-0.00881189320388361,lazio
TimeGPT,2024-2025,latest,2025-01-26,2025-02-02,1.0,16.1247239251813,15.252876,0.8718479251812994,-0.05406901409454653,lazio
TimesFM,2017-2018,latest,2018-01-07,2018-01-28,3.0,16.79,9.542078971862791,7.247921028137208,-0.4316808235936396,lazio
TimesFM,2018-2019,latest,2019-02-03,2018-12-30,-5.0,14.34,9.193536758422852,5.146463241577148,-0.35888865004024745,lazio
TimesFM,2019-2020,latest,2020-02-02,2020-02-16,2.0,17.16,13.857629776000977,3.3023702239990236,-0.19244581724936036,lazio
TimesFM,2020-2021,latest,2021-02-14,2021-04-04,7.0,1.51,8.444442749023438,6.934442749023438,4.59234619140625,lazio
TimesFM,2021-2022,latest,2021-11-28,2022-03-27,17.0,4.2,4.450644493103027,0.25064449310302717,0.059677260262625514,lazio
TimesFM,2022-2023,latest,2022-12-18,2023-01-15,4.0,12.34,9.555301666259766,2.7846983337402342,-0.22566437064345496,lazio
TimesFM,2023-2024,latest,2023-12-31,2024-01-07,1.0,16.48,17.895519256591797,1.4155192565917964,0.08589315877377406,lazio
TimesFM,2024-2025,latest,2025-01-26,2025-02-02,1.0,16.1247239251813,15.52219009399414,0.6025338311871593,-0.03736707890212047,lazio
XGBoost,2017-2018,latest,2018-01-07,2018-01-28,3.0,16.79,9.649080276489258,7.140919723510741,-0.42530790491427883,lazio
XGBoost,2018-2019,latest,2019-02-03,2019-01-27,-1.0,14.34,13.973094940185549,0.3669050598144512,-0.025586126904773444,lazio
XGBoost,2019-2020,latest,2020-02-02,2020-02-16,2.0,17.16,10.669981956481934,6.4900180435180665,-0.378206179692195,lazio
XGBoost,2020-2021,latest,2021-02-14,2021-04-04,7.0,1.51,8.549783706665039,7.039783706665039,4.66210841500996,lazio
XGBoost,2021-2022,latest,2021-11-28,2022-01-02,5.0,4.2,5.889461994171143,1.6894619941711424,0.4022528557550339,lazio
