model,season,horizon,true_peak_date,pred_peak_date,peak_timing_error_weeks,true_peak_val,pred_peak_val,peak_intensity_error_abs,peak_intensity_error_rel,region
Naive,2022-2023,2,2022-12-18,2023-01-22,5.0,15.4,8.84,6.5600000000000005,-0.425974025974026,liguria
Naive,2023-2024,2,2024-01-07,2024-01-14,1.0,18.86,17.94,0.9199999999999982,-0.04878048780487795,liguria
Naive,2024-2025,2,2025-01-26,2025-02-09,2.0,16.0246790061698,16.0246790061698,0.0,0.0,liguria
Prophet,2017-2018,2,2018-01-07,2018-02-04,4.0,17.25,5.457880454074001,11.792119545925999,-0.6836011330971594,liguria
Prophet,2018-2019,2,2019-01-27,2019-01-13,-2.0,9.89,5.344254966082193,4.545745033917807,-0.45963043821211397,liguria
Prophet,2019-2020,2,2020-02-09,2019-12-29,-6.0,8.64,7.340585421554903,1.2994145784450977,-0.15039520583855295,liguria
Prophet,2020-2021,2,2021-02-21,2021-04-18,8.0,2.88,8.180445626953023,5.300445626953024,1.8404325093586889,liguria
Prophet,2021-2022,2,2022-01-23,2022-04-10,11.0,7.46,5.304544839408528,2.1554551605914716,-0.2889350081221812,liguria
Prophet,2022-2023,2,2022-12-18,2023-03-19,13.0,15.4,5.613791469418761,9.78620853058124,-0.6354680864013792,liguria
Prophet,2023-2024,2,2024-01-07,2024-03-10,9.0,18.86,9.585759896243111,9.274240103756888,-0.49174125682698244,liguria
Prophet,2024-2025,2,2025-01-26,2024-10-20,-14.0,16.0246790061698,9.75216710803006,6.272511898139742,-0.39142823988703346,liguria
Ridge,2017-2018,2,2018-01-07,2018-02-04,4.0,17.25,6.484889776002913,10.765110223997088,-0.6240643608114254,liguria
Ridge,2018-2019,2,2019-01-27,2019-03-10,6.0,9.89,7.329415864411439,2.5605841355885612,-0.25890638378044095,liguria
Ridge,2019-2020,2,2020-02-09,2020-02-23,2.0,8.64,7.22957191260868,1.4104280873913204,-0.16324399159621764,liguria
Ridge,2020-2021,2,2021-02-21,2021-02-21,0.0,2.88,3.724011704422398,0.8440117044223983,0.29305961959111054,liguria
Ridge,2021-2022,2,2022-01-23,2021-12-19,-5.0,7.46,4.954000080034192,2.5059999199658076,-0.3359249222474273,liguria
Ridge,2022-2023,2,2022-12-18,2023-01-22,5.0,15.4,5.117898152396213,10.282101847603787,-0.6676689511431031,liguria
Ridge,2023-2024,2,2024-01-07,2024-01-14,1.0,18.86,16.04706544745688,2.812934552543119,-0.14914817351766274,liguria
Ridge,2024-2025,2,2025-01-26,2025-02-09,2.0,16.0246790061698,14.047765891807732,1.9769131143620697,-0.12336678404609049,liguria
SARIMA,2017-2018,2,2018-01-07,2018-02-04,4.0,17.25,8.830559146015815,8.419440853984185,-0.4880835277671991,liguria
SARIMA,2018-2019,2,2019-01-27,2019-03-10,6.0,9.89,7.319111564807537,2.5708884351924635,-0.2599482745391773,liguria
SARIMA,2019-2020,2,2020-02-09,2020-02-23,2.0,8.64,7.41621240269586,1.223787597304141,-0.1416420830213126,liguria
SARIMA,2020-2021,2,2021-02-21,2021-02-21,0.0,2.88,3.4521516390338034,0.5721516390338035,0.198663763553404,liguria
SARIMA,2021-2022,2,2022-01-23,2021-12-19,-5.0,7.46,5.007232355122582,2.452767644877418,-0.3287892285358469,liguria
SARIMA,2022-2023,2,2022-12-18,2023-03-19,13.0,15.4,5.832875930282346,9.567124069717654,-0.6212418227089386,liguria
SARIMA,2023-2024,2,2024-01-07,2024-01-14,1.0,18.86,15.879743566331566,2.9802564336684334,-0.15801995936736127,liguria
SARIMA,2024-2025,2,2025-01-26,2025-02-09,2.0,16.0246790061698,14.205077607489038,1.8196013986807635,-0.11354994368250265,liguria
SeasonalNaive,2017-2018,2,2018-01-07,2018-04-01,12.0,17.25,2.98,14.27,-0.8272463768115942,liguria
SeasonalNaive,2018-2019,2,2019-01-27,2019-01-13,-2.0,9.89,7.1,2.790000000000001,-0.28210313447927204,liguria
SeasonalNaive,2019-2020,2,2020-02-09,2019-12-29,-6.0,8.64,17.25,8.61,0.9965277777777777,liguria
SeasonalNaive,2020-2021,2,2021-02-21,2021-04-18,8.0,2.88,9.88,7.000000000000001,2.430555555555556,liguria
SeasonalNaive,2021-2022,2,2022-01-23,2022-04-10,11.0,7.46,6.97,0.4900000000000002,-0.06568364611260057,liguria
SeasonalNaive,2022-2023,2,2022-12-18,2023-03-19,13.0,15.4,2.26,13.14,-0.8532467532467533,liguria
SeasonalNaive,2023-2024,2,2024-01-07,2023-11-19,-7.0,18.86,5.32,13.54,-0.7179215270413574,liguria
SeasonalNaive,2024-2025,2,2025-01-26,2024-12-15,-6.0,16.0246790061698,12.56,3.464679006169801,-0.21620894901144883,liguria
TiRex,2017-2018,2,2018-01-07,2018-02-04,4.0,17.25,11.76919174194336,5.480808258056641,-0.31772801495980524,liguria
TiRex,2018-2019,2,2019-01-27,2019-03-10,6.0,9.89,7.690159797668457,2.1998402023315435,-0.2224307585775069,liguria
