model,season,horizon,true_peak_date,pred_peak_date,peak_timing_error_weeks,true_peak_val,pred_peak_val,peak_intensity_error_abs,peak_intensity_error_rel,region
Naive,2024-2025,8,2025-01-26,2025-03-23,8.0,17.6292825978113,17.6292825978113,0.0,0.0,lombardia
Prophet,2017-2018,8,2018-01-28,2018-03-18,7.0,15.18,5.227079611659342,9.952920388340658,-0.655660104633772,lombardia
Prophet,2018-2019,8,2019-02-17,2018-12-30,-7.0,15.85,5.737489739642802,10.112510260357197,-0.6380132656376781,lombardia
Prophet,2019-2020,8,2020-02-02,2020-02-09,1.0,15.37,9.454055980558955,5.915944019441044,-0.3849020181809398,lombardia
Prophet,2020-2021,8,2021-02-28,2021-04-04,5.0,2.94,9.173718630537966,6.233718630537966,2.120312459366655,lombardia
Prophet,2021-2022,8,2022-01-02,2022-03-27,12.0,10.2,7.562327428264023,2.637672571735976,-0.25859535017019375,lombardia
Prophet,2022-2023,8,2022-12-04,2023-04-30,21.0,20.68,10.108964415705548,10.571035584294451,-0.5111719334765209,lombardia
Prophet,2023-2024,8,2023-12-24,2024-04-21,17.0,20.07,14.635643071697416,5.434356928302584,-0.2707701508870246,lombardia
Prophet,2024-2025,8,2025-01-26,2025-03-23,8.0,17.6292825978113,11.601465252085784,6.027817345725516,-0.34192073967172537,lombardia
Ridge,2017-2018,8,2018-01-28,2018-03-18,7.0,15.18,-1.7573676570749028,16.9373676570749,-1.1157686203606654,lombardia
Ridge,2018-2019,8,2019-02-17,2019-02-24,1.0,15.85,2.94222648868218,12.90777351131782,-0.814370568537402,lombardia
Ridge,2019-2020,8,2020-02-02,2020-02-09,1.0,15.37,7.753616103468253,7.6163838965317465,-0.49553571220115467,lombardia
Ridge,2020-2021,8,2021-02-28,2021-04-04,5.0,2.94,5.419844202001,2.4798442020010003,0.8434844224493199,lombardia
Ridge,2021-2022,8,2022-01-02,2022-03-27,12.0,10.2,5.444207081154389,4.755792918845611,-0.46625420772996184,lombardia
Ridge,2022-2023,8,2022-12-04,2022-11-13,-3.0,20.68,4.342935552770224,16.337064447229775,-0.7899934452238769,lombardia
Ridge,2023-2024,8,2023-12-24,2024-02-25,9.0,20.07,7.746762411526834,12.323237588473166,-0.6140128345028981,lombardia
Ridge,2024-2025,8,2025-01-26,2025-03-23,8.0,17.6292825978113,9.782892328293794,7.8463902695175065,-0.44507711677908246,lombardia
SARIMA,2017-2018,8,2018-01-28,2018-03-18,7.0,15.18,0.2443252347264146,14.935674765273586,-0.9839047934962837,lombardia
SARIMA,2018-2019,8,2019-02-17,2018-12-30,-7.0,15.85,3.261253133518095,12.588746866481905,-0.7942427045098994,lombardia
SARIMA,2019-2020,8,2020-02-02,2019-12-15,-7.0,15.37,3.5990014472644627,11.770998552735536,-0.7658424562612581,lombardia
SARIMA,2020-2021,8,2021-02-28,2021-02-07,-3.0,2.94,7.142032101571879,4.202032101571879,1.4292626195822717,lombardia
SARIMA,2021-2022,8,2022-01-02,2022-03-27,12.0,10.2,4.991094849109819,5.20890515089018,-0.5106769755774687,lombardia
SARIMA,2022-2023,8,2022-12-04,2023-03-05,13.0,20.68,10.123439641739258,10.556560358260741,-0.510471970902357,lombardia
SARIMA,2023-2024,8,2023-12-24,2024-04-21,17.0,20.07,8.939990469054493,11.130009530945507,-0.5545595182334583,lombardia
SARIMA,2024-2025,8,2025-01-26,2025-03-23,8.0,17.6292825978113,12.037909284146584,5.591373313664716,-0.3171639732157276,lombardia
SeasonalNaive,2017-2018,8,2018-01-28,2018-03-18,7.0,15.18,4.16,11.02,-0.7259552042160737,lombardia
SeasonalNaive,2018-2019,8,2019-02-17,2018-12-30,-7.0,15.85,6.25,9.6,-0.6056782334384858,lombardia
SeasonalNaive,2019-2020,8,2020-02-02,2020-02-09,1.0,15.37,7.12,8.25,-0.5367599219258296,lombardia
SeasonalNaive,2020-2021,8,2021-02-28,2021-04-04,5.0,2.94,10.5,7.5600000000000005,2.5714285714285716,lombardia
SeasonalNaive,2021-2022,8,2022-01-02,2022-03-27,12.0,10.2,6.76,3.4399999999999995,-0.3372549019607843,lombardia
SeasonalNaive,2022-2023,8,2022-12-04,2022-11-13,-3.0,20.68,6.49,14.19,-0.6861702127659575,lombardia
SeasonalNaive,2023-2024,8,2023-12-24,2023-12-31,1.0,20.07,10.2,9.870000000000001,-0.4917787742899851,lombardia
SeasonalNaive,2024-2025,8,2025-01-26,2024-12-01,-8.0,17.6292825978113,17.33,0.2992825978113025,-0.01697644791560939,lombardia
TiRex,2017-2018,8,2018-01-28,2018-03-18,7.0,15.18,4.4038519859313965,10.776148014068603,-0.7098911735223059,lombardia
TiRex,2018-2019,8,2019-02-17,2018-11-04,-15.0,15.85,2.9330899715423584,12.916910028457641,-0.8149470049500089,lombardia
TiRex,2019-2020,8,2020-02-02,2019-12-15,-7.0,15.37,3.024507999420166,12.345492000579833,-0.8032200390748103,lombardia
TiRex,2020-2021,8,2021-02-28,2021-04-04,5.0,2.94,6.3449554443359375,3.4049554443359376,1.1581481103183462,lombardia
TiRex,2021-2022,8,2022-01-02,2022-03-27,12.0,10.2,2.9028477668762207,7.297152233123779,-0.7154070816788018,lombardia
TiRex,2022-2023,8,2022-12-04,2023-04-30,21.0,20.68,7.9463210105896,12.7336789894104,-0.6157485004550484,lombardia
TiRex,2023-2024,8,2023-12-24,2024-02-25,9.0,20.07,7.78207540512085,12.28792459487915,-0.6122533430433059,lombardia
TiRex,2024-2025,8,2025-01-26,2025-03-23,8.0,17.6292825978113,9.81873893737793,7.810543660433371,-0.44304376069183105,lombardia
TimeGPT,2017-2018,8,2018-01-28,2018-03-18,7.0,15.18,9.904747,5.275252999999999,-0.347513372859025,lombardia
TimeGPT,2018-2019,8,2019-02-17,2019-04-21,9.0,15.85,5.6498504,10.2001496,-0.6435425615141955,lombardia
TimeGPT,2019-2020,8,2020-02-02,2019-12-15,-7.0,15.37,4.97469,10.395309999999998,-0.6763376707872478,lombardia
TimeGPT,2020-2021,8,2021-02-28,2021-04-04,5.0,2.94,5.9726567,3.0326567,1.0315158843537415,lombardia
TimeGPT,2021-2022,8,2022-01-02,2022-03-27,12.0,10.2,7.7213445,2.4786554999999995,-0.24300544117647055,lombardia
TimeGPT,2022-2023,8,2022-12-04,2023-04-30,21.0,20.68,8.909338,11.770662,-0.5691809477756287,lombardia
TimeGPT,2023-2024,8,2023-12-24,2024-02-25,9.0,20.07,10.540969,9.529031,-0.4747897857498754,lombardia
TimeGPT,2024-2025,8,2025-01-26,2024-12-01,-8.0,17.6292825978113,12.625335,5.003947597811301,-0.28384295107008767,lombardia
TimesFM,2017-2018,8,2018-01-28,2018-03-18,7.0,15.18,1.787651538848877,13.392348461151123,-0.8822363940152255,lombardia
TimesFM,2018-2019,8,2019-02-17,2018-12-30,-7.0,15.85,4.55108642578125,11.29891357421875,-0.7128652097298895,lombardia
TimesFM,2019-2020,8,2020-02-02,2019-12-15,-7.0,15.37,6.407814979553223,8.962185020446777,-0.5830959674981637,lombardia
TimesFM,2020-2021,8,2021-02-28,2021-04-04,5.0,2.94,8.39678955078125,5.4567895507812505,1.8560508676126704,lombardia
TimesFM,2021-2022,8,2022-01-02,2022-03-27,12.0,10.2,3.228019952774048,6.971980047225951,-0.6835274556103874,lombardia
TimesFM,2022-2023,8,2022-12-04,2023-04-30,21.0,20.68,5.928152561187744,14.751847438812256,-0.7133388510063954,lombardia
TimesFM,2023-2024,8,2023-12-24,2024-02-25,9.0,20.07,7.7649736404418945,12.305026359558106,-0.6131054489067317,lombardia
TimesFM,2024-2025,8,2025-01-26,2025-03-23,8.0,17.6292825978113,9.683456420898438,7.945826176912863,-0.45071749986578286,lombardia
XGBoost,2017-2018,8,2018-01-28,2018-03-18,7.0,15.18,9.829434394836426,5.350565605163574,-0.3524746775470075,lombardia
XGBoost,2018-2019,8,2019-02-17,2018-12-30,-7.0,15.85,3.318362236022949,12.53163776397705,-0.7906396065600663,lombardia
XGBoost,2019-2020,8,2020-02-02,2019-12-15,-7.0,15.37,2.078920841217041,13.291079158782958,-0.8647416498882862,lombardia
XGBoost,2020-2021,8,2021-02-28,2021-04-04,5.0,2.94,4.684865951538086,1.744865951538086,0.5934918202510496,lombardia
XGBoost,2021-2022,8,2022-01-02,2022-03-27,12.0,10.2,3.4003188610076904,6.799681138992309,-0.6666354057835597,lombardia
XGBoost,2022-2023,8,2022-12-04,2023-04-30,21.0,20.68,11.190180778503418,9.489819221496582,-0.4588887437861016,lombardia
XGBoost,2023-2024,8,2023-12-24,2024-04-21,17.0,20.07,5.939692974090576,14.130307025909424,-0.7040511721927964,lombardia
XGBoost,2024-2025,8,2025-01-26,2025-03-23,8.0,17.6292825978113,13.520216941833496,4.109065655977805,-0.23308184171305704,lombardia
