model,horizon,MAE,RMSE,sMAPE,MASE,WIS,CRPS,PinballLoss,Coverage95,Coverage95_Dist,region
TiRex,4,2.34580547705941,3.133344966576562,65.9654194244895,1.8610402747286499,1.4717502372022406,1.619035527708844,0.7358751186011204,0.8260869565217391,0.12391304347826082,friuli_venezia_giulia
TiRex,8,3.9292457970234107,6.12613277682793,90.3758007699296,3.117259614695513,3.018212755504868,3.180684947903546,1.5091063777524343,0.6086956521739131,0.3413043478260869,friuli_venezia_giulia
TimeGPT,1,1.4884146065703405,2.5531188303844097,43.551976638318244,1.180830872555614,1.1515638299518,1.2334832853854398,0.5757819149759,0.8695652173913043,0.08043478260869563,friuli_venezia_giulia
TimeGPT,2,1.363465267078206,1.7382219247561888,42.2208604992303,1.0817025537884923,0.9063064696301416,0.9997480036744233,0.4531532348150708,0.8695652173913043,0.08043478260869563,friuli_venezia_giulia
TimeGPT,4,1.8270369483945543,2.6574344834764587,48.54643769738088,1.4494762577849851,1.3015882434790185,1.4025758420878385,0.6507941217395092,0.8695652173913043,0.08043478260869563,friuli_venezia_giulia
TimeGPT,8,3.3654264570852552,5.436541065284576,74.83128191805805,2.6699546230594753,2.4559332187889034,2.647422293472636,1.227966609394452,0.8695652173913043,0.08043478260869563,friuli_venezia_giulia
TimesFM,1,1.412361864448434,2.6371875802904055,38.700883687174716,1.1204945755026101,1.0057294060118398,1.1005856093933175,0.5028647030059199,0.8260869565217391,0.12391304347826082,friuli_venezia_giulia
TimesFM,2,1.7130624019886833,2.3086158911864882,47.5771874931397,1.359054770057389,1.1169267298730778,1.2379487191818994,0.5584633649365387,0.8260869565217391,0.12391304347826082,friuli_venezia_giulia
TimesFM,4,2.2388228589555537,3.0919868720938752,62.072350136877084,1.776165819905238,1.4867727314677057,1.6246099967665537,0.7433863657338529,0.782608695652174,0.167391304347826,friuli_venezia_giulia
TimesFM,8,3.4660852558621635,5.7426829293402335,81.3129001502825,2.7498120879522854,2.554844589592709,2.713878551815671,1.2774222947963545,0.6521739130434783,0.2978260869565217,friuli_venezia_giulia
XGBoost,1,1.6337091387104066,2.2203755546122124,50.00914406092605,1.296100010877125,1.2021929768678254,1.2951930727759229,0.6010964884339127,0.8260869565217391,0.12391304347826082,friuli_venezia_giulia
XGBoost,2,2.191024763014691,2.923454053453241,55.05162053207926,1.7382452921926,1.5751229935034268,1.7209492000618407,0.7875614967517134,0.7391304347826086,0.2108695652173913,friuli_venezia_giulia
XGBoost,4,3.0295387758260124,4.138449233550368,68.41918237201055,2.4034787755427978,2.206246051825963,2.4272435044332075,1.1031230259129814,0.7391304347826086,0.2108695652173913,friuli_venezia_giulia
XGBoost,8,3.843151556140288,6.150111016323464,92.28760452100806,3.0489569138652075,2.8350609088007768,3.0747689007766716,1.4175304544003884,0.8695652173913043,0.08043478260869563,friuli_venezia_giulia
